architecture,condition_id,family,width,bytes,requested_protocol,protocol,requested_channels,channels,requested_sms,granted_sms,requested_threads,warps,warmup,iterations,rotate,qualified_control,unqualified_reasons,physical_floor_us,captures,repetitions,event_us,event_us_q1,event_us_q3,wall_us,wall_us_q1,wall_us_q3,paired_gap_us,paired_gap_us_q1,paired_gap_us_q3
a100,c0070,channels,4,2097152,SIMPLE,SIMPLE,28,26,0,108,0,17,20,100,0,False,channels_unrealized,10.485759999999999,205466,5,78.6636781693,78.2745599747,79.0323209763,78.73873,78.35789,79.10784,0.07881060729999945,0.07551902369999652,0.08333002530000044
a100,c0070,channels,4,3145728,SIMPLE,SIMPLE,28,28,0,108,0,17,20,100,0,True,,15.72864,205466,5,85.6985569,84.9715232849,85.8316802979,85.77465,85.05461,85.91768,0.08308671509999499,0.08019060489999674,0.08599970210001118
a100,c0070,channels,4,3670016,SIMPLE,SIMPLE,28,28,0,108,0,17,20,100,0,True,,18.350080000000002,205466,5,87.6441574097,87.1628761292,89.0367984772,87.72115,87.24553,89.11269,0.07819166990000781,0.07699259029999439,0.08265387080000153
a100,c0070,channels,4,4194304,SIMPLE,SIMPLE,28,26,0,108,0,17,20,100,0,False,channels_unrealized,20.971519999999998,205466,5,92.6003170013,92.4876785278,94.4128036499,92.74873,92.62726,94.49472,0.08191635010000198,0.07477531560000727,0.13958147220000683
a100,c0070,channels,4,7340032,SIMPLE,SIMPLE,28,28,0,108,0,17,20,100,0,True,,36.700160000000004,205466,5,107.028484344,106.731519699,107.612161636,107.10434,106.81757,107.69072,0.07855836400000271,0.07652739499999939,0.08605030100000022
a100,c0071,channels,4,262144,SIMPLE,SIMPLE,32,16,0,108,0,17,20,100,0,False,channels_unrealized,1.3107199999999999,205237;205466,5,69.2223978043,69.1404819489,69.2326402664,69.29112,69.28532,69.39402,0.08781961059999333,0.081190915199997,0.14483805109999537
a100,c0071,channels,4,524288,SIMPLE,SIMPLE,32,32,0,108,0,17,20,100,0,True,,2.6214399999999998,205237;205466,5,70.1951980591,70.1542377472,70.7993602753,70.26839,70.23525,70.86945,0.0731919409000028,0.0708821209999968,0.07961150600000622
a100,c0071,channels,4,1048576,SIMPLE,SIMPLE,32,32,0,108,0,17,20,100,0,True,,5.2428799999999995,205237;205466,5,72.1920013428,71.8745613098,72.1920013428,72.26344,71.94553,72.27669,0.07220214510000744,0.0714386572000052,0.08468865720000451
a100,c0071,channels,4,2097152,SIMPLE,SIMPLE,32,32,0,108,0,17,20,100,0,True,,10.485759999999999,205237;205466,5,78.3769607544,77.9161596298,78.8275194168,78.46191,77.99649,78.91316,0.08494924560000072,0.08449129699999958,0.08564058320000356
a100,c0071,channels,4,3145728,SIMPLE,SIMPLE,32,32,0,108,0,17,20,100,0,True,,15.72864,205237;205466,5,84.0294361115,83.5174369812,84.1215991974,84.1122,83.64359,84.19615,0.08276388849999705,0.07455080260000102,0.08566903019999472
a100,c0071,channels,4,4194304,SIMPLE,SIMPLE,32,32,0,108,0,17,20,100,0,True,,20.971519999999998,205237;205466,5,92.0166397095,90.132484436,92.4262428284,92.09168,90.20265,92.5138,0.07504029049999872,0.07262531799999294,0.08287620299999787
a100,c0071,channels,4,8388608,SIMPLE,SIMPLE,32,32,0,108,0,17,20,100,0,True,,41.943039999999996,205237;205466,5,111.861763,111.790075302,111.964159012,111.94406,111.94205,112.04185,0.08028699999999844,0.07975970799999743,0.08213581799999758
a100,c0072,residual,2,3145728,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,31.45728,205237;205466,5,82.462720871,82.2579193115,83.005437851,82.53826,82.33457,83.08381,0.07553912899999204,0.07435101560000135,0.07665068849999557
a100,c0072,residual,2,3162112,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,31.62112,205237;205466,5,82.4524784088,79.134721756,82.5856018066,82.53956,79.20994,82.65999,0.07521824399999844,0.07438819339999725,0.08708159119998982
a100,c0072,residual,2,3178496,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,31.784959999999998,205237;205466,5,81.1929607391,79.134721756,83.2511997223,81.26541,79.20995,83.32608,0.07522824400000161,0.07488027770000372,0.07671780909998915
a100,c0072,residual,2,3194880,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,31.948800000000002,205237;205466,5,79.04255867,78.9299201965,84.561920166,79.11577,79.00848,84.6376,0.0756798340000131,0.07321132999999236,0.07592441349999035
a100,c0072,residual,2,3211264,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,32.11264,205237;205466,5,79.5955181122,79.2575979233,79.6262407303,79.66322,79.32206,79.69547,0.06922926970000276,0.06770188779999842,0.0771738226000025
a100,c0072,residual,2,3227648,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,32.27648,205237;205466,5,83.7324810028,83.1897640228,84.8486423492,83.81331,83.26526,84.91955,0.07549597719999213,0.07380142000000944,0.0776385534999946
a100,c0072,residual,2,3244032,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,32.44032,205237;205466,5,83.425283432,80.2201557159,85.0227165222,83.50111,80.29272,85.10381,0.07582656799999654,0.07256428409999671,0.0810934777999961
a100,c0072,residual,2,3260416,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,32.60416,205237;205466,5,84.6745586395,83.7222385406,85.1251220703,84.74602,83.79379,85.20622,0.07399599490000242,0.07155145939999841,0.0810979297000074
a100,c0072,residual,2,3276800,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,32.768,205237;205466,5,85.4425621033,83.9372825623,85.4835224152,85.52121,84.0146,85.56291,0.07864789669999084,0.07811689759999751,0.07938758480000274
a100,c0072,residual,2,3293184,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,32.93184,205237;205466,5,80.1587200165,80.0870418549,83.6608028412,80.23962,80.1652,83.74719,0.08089998350000371,0.07997017239999593,0.08638715880000802
a100,c0072,residual,2,3309568,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,33.09568,205237;205466,5,84.2649555206,80.9369564056,85.8726406097,84.33422,81.01362,85.95003,0.07620907840001223,0.07296147709999445,0.07666359440000292
a100,c0072,residual,2,3325952,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,33.259519999999995,205237;205466,5,84.1215991974,81.0496044159,84.5721626282,84.19184,81.11922,84.65263,0.07384658569999658,0.07024080259999721,0.07674568049999664
a100,c0072,residual,2,3342336,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,33.42336,205237;205466,5,85.8111953735,80.6707191467,86.38463974,85.88393,80.7438,86.46462,0.0730808532999987,0.07273462650000795,0.07998025999999925
a100,c0072,residual,2,3358720,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,33.5872,205237;205466,5,81.3875198364,80.9984016418,81.5411186218,81.45929,81.07543,81.62079,0.07512144409999166,0.07423533569999563,0.0770283581999962
a100,c0072,residual,2,3375104,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,33.751039999999996,205237;205466,5,84.9715232849,81.7152023315,86.5996837616,85.0472,81.78662,86.67844,0.0787041852000101,0.07567671510000196,0.0787562383999898
a100,c0072,residual,2,3391488,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,33.914880000000004,205237;205466,5,86.3232040405,85.1148796082,87.0400047302,86.39791,85.19126,87.11649,0.07470595949999392,0.07095957029999056,0.07638039180000078
a100,c0072,residual,2,3407872,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,34.07872,205237;205466,5,85.7702445984,81.9097614288,86.6611194611,85.84874,81.98341,86.73165,0.07802165709999542,0.07364857120001034,0.07849540160000856
a100,c0072,residual,2,3424256,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,34.24256,205237;205466,5,85.5142402649,84.654083252,87.1116828918,85.59465,84.73038,87.19125,0.08040973510000526,0.07956710819999557,0.08063863459999254
a100,c0072,residual,2,3440640,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,34.406400000000005,205237;205466,5,87.3983955383,86.0774421692,87.572479248,87.47438,86.15744,87.65332,0.07999783079999645,0.0765157642000105,0.0808407520000003
a100,c0072,residual,2,3457024,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,34.57024,205237;205466,5,82.6470375061,82.4831962585,85.8623981476,82.72422,82.56641,85.93019,0.07586234439999373,0.06779185239999208,0.07718249389999698
a100,c0072,residual,2,3473408,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,34.73408,205237;205466,5,82.7187156677,82.6982402802,86.3232040405,82.79877,82.7659,86.3954,0.07219595949999302,0.07097283870000126,0.08005433230000847
a100,c0072,residual,2,3489792,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,34.89792,205237;205466,5,86.4460754395,82.8211212158,86.5075206757,86.52855,82.88933,86.58978,0.0812531177000011,0.07542339420000133,0.08225932430001137
a100,c0072,residual,2,3506176,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,35.06176,205237;205466,5,88.3507156372,83.742723465,88.4633636475,88.42611,83.82344,88.54446,0.08071653500000764,0.07539436279999734,0.08109635249999769
a100,c0072,residual,2,3522560,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,35.2256,205237;205466,5,88.7091159821,88.5043239594,89.0163230896,88.7886,88.58152,89.08799,0.072167141099996,0.07166691040001183,0.07719604060000052
a100,c0072,residual,2,3538944,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,35.38944,205237;205466,5,83.599357605,83.5891246796,83.599357605,83.67176,83.65882,83.67836,0.07240239500001167,0.07058674799999665,0.07900239500000339
a100,c0072,residual,2,3555328,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,35.55328,205237;205466,5,87.521276474,87.3062419891,87.7567958832,87.60412,87.38881,87.82857,0.07674743530000683,0.07410360960000162,0.08256801090000465
a100,c0072,residual,2,3571712,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,35.71712,205237;205466,5,84.2240047455,84.1625595093,89.343996048,84.30046,84.23846,89.42934,0.0759004907000076,0.07089809449999507,0.07645525450000434
a100,c0072,residual,2,3588096,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,35.88096,205237;205466,5,87.9411220551,84.3161582947,89.5180797577,88.01161,84.38523,89.61911,0.07182864989999871,0.07048794490000887,0.07607114750000221
a100,c0072,residual,2,3604480,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,36.044799999999995,205237;205466,5,89.6409606934,84.6028804779,89.8867225647,89.71049,84.6803,89.96077,0.07404743530000246,0.07351142640000319,0.07694017640000084
a100,c0072,residual,2,3620864,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,36.20864,205237;205466,5,89.0982437134,88.5555171967,90.0300788879,89.17836,88.63902,90.12559,0.08350280330000714,0.0808315076000099,0.09551111209999874
a100,c0072,residual,2,3637248,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,36.37248,205237;205466,5,85.0227165222,84.7360038757,89.4771194458,85.10342,84.81476,89.5599,0.08019322940000961,0.0787561242999999,0.0807034778000002
a100,c0072,residual,2,3653632,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,36.536319999999996,205237;205466,5,90.623998642,85.2787208557,90.675201416,90.7051,85.35211,90.77785,0.07797789430000535,0.07338914429999477,0.08110135799999796
a100,c0072,residual,2,3670016,AUTO,SIMPLE,0,8,0,108,0,17,20,100,0,True,,36.700160000000004,205237;205466,5,85.3811168671,85.3708839417,85.4425621033,85.46058,85.45019,85.51941,0.07684789669998793,0.07301007999998887,0.07930605830000559
a100,c0073,residual,2,3145728,LL128,LL128,22,22,0,108,0,20,20,100,0,True,,31.45728,205237;205466,5,67.3075199127,67.205119133,67.57376194,67.39737,67.27883,67.65806,0.07861175450000246,0.07371086700000262,0.08429806000000895
a100,c0073,residual,2,3162112,LL128,LL128,22,22,0,108,0,20,20,100,0,True,,31.62112,205237;205466,5,67.8092813492,67.7478408813,67.8399991989,67.88591,67.82058,67.91616,0.07616080110000212,0.07520774809999864,0.07662865079998937
a100,c0073,residual,2,3178496,LL128,LL128,22,22,0,108,0,20,20,100,0,True,,31.784959999999998,205237;205466,5,67.9833602905,67.7683210373,68.0038404465,68.06214,67.84813,68.07928,0.0798089626999996,0.07877970949999735,0.08227189269999258
a100,c0073,residual,2,3194880,LL128,LL128,22,22,0,108,0,20,20,100,0,True,,31.948800000000002,205237;205466,5,68.1369590759,67.9116821289,68.1779193878,68.21324,67.99241,68.25993,0.08072787110000945,0.07852030029999923,0.08102865079999333
a100,c0073,residual,2,3211264,LL128,LL128,22,22,0,108,0,20,20,100,0,True,,32.11264,205237;205466,5,68.3212804794,68.2700777054,68.3417606354,68.39518,68.35451,68.41713,0.0820515478999937,0.07536936460000732,0.08443229460000623
a100,c0073,residual,2,3227648,LL128,LL128,22,22,0,108,0,20,20,100,0,True,,32.27648,205237;205466,5,68.6796808243,68.485121727,68.73087883,68.74537,68.56451,68.80739,0.07938827299999218,0.0765111700000034,0.08395054630000232
a100,c0073,residual,2,3244032,LL128,LL128,22,22,0,108,0,20,20,100,0,True,,32.44032,205237;205466,5,68.7923192978,68.4543991089,68.8025617599,68.87052,68.53246,68.88824,0.07820070219999309,0.07806089109999448,0.08455176089999838
a100,c0073,residual,2,3260416,LL128,LL128,22,20,0,108,0,20,20,100,0,False,channels_unrealized,32.60416,205237;205466,5,70.8915185928,70.7379198074,70.9734392166,70.97337,70.81456,71.05101,0.0775707834000059,0.07664019259999577,0.08068969180000352
a100,c0073,residual,2,3276800,LL128,LL128,22,20,0,108,0,20,20,100,0,False,channels_unrealized,32.768,205237;205466,5,71.0041618347,70.9939193726,71.1884784698,71.08146,71.06965,71.26332,0.07729816530000733,0.07573062739999159,0.07946779630000833
a100,c0073,residual,2,3293184,LL128,LL128,22,21,0,108,0,20,20,100,0,False,channels_unrealized,32.93184,205237;205466,5,71.1577606201,71.147518158,71.5059185028,71.23306,71.22625,71.57943,0.07529937989998814,0.07351149720000194,0.07873184199999628
a100,c0073,residual,2,3309568,LL128,LL128,22,21,0,108,0,20,20,100,0,False,channels_unrealized,33.09568,205237;205466,5,71.3420820236,70.533118248,71.6083192825,71.41922,70.60675,71.68523,0.07691071749999878,0.0758404056000046,0.07713797639999598
a100,c0073,residual,2,3325952,LL128,LL128,22,21,0,108,0,20,20,100,0,False,channels_unrealized,33.259519999999995,205237;205466,5,71.6800022125,71.6595220566,71.8336009979,71.75527,71.73734,71.91097,0.0773690020999993,0.07526778749999607,0.07781794340000658
a100,c0073,residual,2,3342336,LL128,LL128,22,21,0,108,0,20,20,100,0,False,channels_unrealized,33.42336,205237;205466,5,70.1542377472,68.8025617599,71.813120842,70.22101,68.88103,71.89213,0.07846824009999409,0.06677225280000698,0.07900915799999098
a100,c0073,residual,2,3358720,LL128,LL128,22,21,0,108,0,20,20,100,0,False,channels_unrealized,33.5872,205237;205466,5,72.0076799393,71.0348796844,72.038397789,72.09433,71.11102,72.11817,0.0797722110000052,0.07614031560000001,0.081629281000005
a100,c0073,residual,2,3375104,LL128,LL128,22,21,0,108,0,20,20,100,0,False,channels_unrealized,33.751039999999996,205237;205466,5,72.427520752,72.2636795044,72.4377584457,72.5013,72.3444,72.51783,0.08007155430000523,0.08001080750000256,0.08072049559999073
a100,c0073,residual,2,3391488,LL128,LL128,22,21,0,108,0,20,20,100,0,False,channels_unrealized,33.914880000000004,205237;205466,5,72.4991989136,72.3251199722,72.4991989136,72.57074,72.40462,72.57444,0.07950002779999465,0.07524108639999838,0.08017934689999606
a100,c0073,residual,2,3407872,LL128,LL128,22,21,0,108,0,20,20,100,0,False,channels_unrealized,34.07872,205237;205466,5,72.5606393814,71.720957756,72.8985595703,72.63676,71.80066,72.97602,0.07746042970001099,0.07612061860000097,0.07970224399998926
a100,c0073,residual,2,3424256,LL128,LL128,22,21,0,108,0,20,20,100,0,False,channels_unrealized,34.24256,205237;205466,5,72.9088020325,72.8985595703,72.9395198822,72.99085,72.97121,73.0199,0.08038011780000431,0.07265042970000479,0.08201915799999426
a100,c0073,residual,2,3440640,LL128,LL128,22,21,0,108,0,20,20,100,0,False,channels_unrealized,34.406400000000005,205237;205466,5,73.021440506,72.4991989136,73.0624008179,73.10357,72.58426,73.13674,0.08162150600000473,0.07556086459999278,0.08212949400000014
a100,c0073,residual,2,3457024,LL128,LL128,22,22,0,108,0,20,20,100,0,True,,34.57024,205237;205466,5,73.0828809738,72.8371191025,73.3081579208,73.15807,72.9132,73.38912,0.07784852540000031,0.07608089750000602,0.08096207920000609
a100,c0073,residual,2,3473408,LL128,LL128,22,22,0,108,0,20,20,100,0,True,,34.73408,205237;205466,5,73.4412813187,73.4105587006,73.6768007278,73.52639,73.49682,73.75872,0.08510868129999949,0.08191927219999684,0.08626129939999316
a100,c0073,residual,2,3489792,LL128,LL128,22,22,0,108,0,20,20,100,0,True,,34.89792,205237;205466,5,73.5641622543,73.5539197922,73.6665582657,73.6408,73.62698,73.7465,0.07994173429999307,0.0766377456999976,0.08443927220000091
a100,c0073,residual,2,3506176,LL128,LL128,22,22,0,108,0,20,20,100,0,True,,35.06176,205237;205466,5,73.7792015076,73.5641622543,73.8099193573,73.85662,73.6333,73.88668,0.07741849239999965,0.07676064269999472,0.07845821349999937
a100,c0073,residual,2,3522560,LL128,LL128,22,22,0,108,0,20,20,100,0,True,,35.2256,205237;205466,5,72.9292821884,70.7788801193,73.7689590454,73.00096,70.86184,73.8423,0.07334095459999901,0.07167781160001141,0.08134138950001102
a100,c0073,residual,2,3538944,LL128,LL128,22,22,0,108,0,20,20,100,0,True,,35.38944,205237;205466,5,74.1273593903,73.9532804489,74.1683197021,74.2064,74.03777,74.24517,0.0790406097000016,0.07814195620001385,0.0844895510999919
a100,c0073,residual,2,3555328,LL128,LL128,22,22,0,108,0,20,20,100,0,True,,35.55328,205237;205466,5,74.4140815735,74.1683197021,74.4550418854,74.48743,74.24067,74.54495,0.07558010889999878,0.0733484265000044,0.0846195028999972
a100,c0073,residual,2,3571712,LL128,LL128,22,22,0,108,0,20,20,100,0,True,,35.71712,205237;205466,5,74.4652795792,74.4447994232,74.6700811386,74.54084,74.52161,74.74253,0.07244886140000517,0.06947823759999494,0.07556042080000225
a100,c0073,residual,2,3588096,LL128,LL128,22,22,0,108,0,20,20,100,0,True,,35.88096,205237;205466,5,74.5369577408,74.5164823532,74.7110414505,74.6228,74.60657,74.7826,0.07937176730000317,0.07889222629999892,0.08584225919999255
a100,c0073,residual,2,3604480,LL128,LL128,22,22,0,108,0,20,20,100,0,True,,36.044799999999995,205237;205466,5,74.6905612946,74.6598386765,74.7622394562,74.7813,74.73753,74.83641,0.07448144650000188,0.074170543799994,0.07769132350000518
a100,c0073,residual,2,3620864,LL128,LL128,22,21,0,108,0,20,20,100,0,False,channels_unrealized,36.20864,205237;205466,5,75.5814409256,75.3971195221,75.6838417053,75.65148,75.47835,75.7635,0.07965829469999619,0.07913004299999216,0.08123047790000726
a100,c0073,residual,2,3637248,LL128,LL128,22,21,0,108,0,20,20,100,0,False,channels_unrealized,36.37248,205237;205466,5,75.735039711,75.6838417053,75.7862377167,75.82041,75.77332,75.8641,0.08537028899999655,0.07994950929999334,0.08571023189999494
a100,c0073,residual,2,3653632,LL128,LL128,22,21,0,108,0,20,20,100,0,False,channels_unrealized,36.536319999999996,205237;205466,5,75.9705591202,75.8784008026,76.0627222061,76.04103,75.96179,76.14794,0.0833891973999954,0.0802976885999982,0.08362947630000406
a100,c0073,residual,2,3670016,LL128,LL128,22,21,0,108,0,20,20,100,0,False,channels_unrealized,36.700160000000004,205237;205466,5,76.0729598999,76.0217618942,76.3187217712,76.14894,76.09414,76.40504,0.07598010009999712,0.07398944340000924,0.08276872960000503
a100,c0074,residual,2,3145728,LL128,LL128,23,22,0,108,0,20,20,100,0,False,channels_unrealized,31.45728,205466,5,67.3894405365,67.3791980743,67.5635194778,67.46389,67.4626,67.64374,0.0802205221999941,0.0735403333000022,0.08103977540000074
a100,c0074,residual,2,3162112,LL128,LL128,23,22,0,108,0,20,20,100,0,False,channels_unrealized,31.62112,205466,5,67.6864004135,67.57376194,67.819519043,67.75796,67.65065,67.89512,0.07560095700000602,0.07155958650000116,0.0768880600000017
a100,c0074,residual,2,3178496,LL128,LL128,23,22,0,108,0,20,20,100,0,False,channels_unrealized,31.784959999999998,205466,5,67.9321622849,64.9420785904,67.9628801346,68.00523,65.02018,68.0331,0.07306771509999521,0.07107783810000967,0.07810140959999501
a100,c0074,residual,2,3194880,LL128,LL128,23,22,0,108,0,20,20,100,0,False,channels_unrealized,31.948800000000002,205466,5,68.0652809143,67.9526376724,68.095998764,68.1453,68.02507,68.17327,0.07894076809999717,0.07727123600000141,0.08001908570000182
a100,c0074,residual,2,3211264,LL128,LL128,23,22,0,108,0,20,20,100,0,False,channels_unrealized,32.11264,205466,5,68.2393598557,65.3926420212,68.2700777054,68.32014,65.47164,68.3468,0.07898213869999893,0.0777489145000061,0.07899797879998971
a100,c0074,residual,2,3227648,LL128,LL128,23,22,0,108,0,20,20,100,0,False,channels_unrealized,32.27648,205466,5,68.5158395767,68.5056018829,68.5260820389,68.58786,68.58716,68.59808,0.07424210569999445,0.07199796109999568,0.07723877380000488
a100,c0074,residual,2,3244032,LL128,LL128,23,22,0,108,0,20,20,100,0,False,channels_unrealized,32.44032,205466,5,65.8022403717,65.8022403717,68.5567998886,65.86982,65.86761,68.63775,0.06757962830000963,0.06680886380000572,0.07561209050000173
a100,c0074,residual,2,3260416,LL128,LL128,23,23,0,108,0,20,20,100,0,True,,32.60416,205466,5,68.9561605453,68.8947200775,69.0176010132,69.02881,68.97941,69.09093,0.07430808409999656,0.0733289868000071,0.07548883089999947
a100,c0074,residual,2,3276800,LL128,LL128,23,23,0,108,0,20,20,100,0,True,,32.768,205466,5,68.7923192978,66.2732791901,69.1814422607,68.872,66.34183,69.26437,0.07907158969999273,0.07519973360000165,0.0796807021999939
a100,c0074,residual,2,3293184,LL128,LL128,23,23,0,108,0,20,20,100,0,True,,32.93184,205466,5,69.3145608902,69.304318428,69.4067192078,69.39651,69.38619,69.5349,0.08187157199999717,0.08100004549999085,0.08194910980000714
a100,c0074,residual,2,3309568,LL128,LL128,23,23,0,108,0,20,20,100,0,True,,33.09568,205466,5,69.4988822937,69.4067192078,69.5193576813,69.57135,69.47836,69.5957,0.07537957760000324,0.07246770629998878,0.07634231870000008
a100,c0074,residual,2,3325952,LL128,LL128,23,23,0,108,0,20,20,100,0,True,,33.259519999999995,205466,5,69.5193576813,69.376001358,69.5398378372,69.60382,69.45283,69.61604,0.0768286420000095,0.07620216280000136,0.08446231870000531
a100,c0074,residual,2,3342336,LL128,LL128,23,23,0,108,0,20,20,100,0,True,,33.42336,205466,5,69.6524810791,66.7750406265,69.6627187729,69.73027,66.8495,69.73377,0.0744593735000052,0.06755122709999739,0.08128892090000761
a100,c0074,residual,2,3358720,LL128,LL128,23,23,0,108,0,20,20,100,0,True,,33.5872,205466,5,69.8572778702,69.7855997086,69.939198494,69.92614,69.86071,70.01081,0.07511029139999437,0.07161150600001065,0.07947869900000626
a100,c0074,residual,2,3375104,LL128,LL128,23,23,0,108,0,20,20,100,0,True,,33.751039999999996,205466,5,70.0006389618,69.9596786499,70.010881424,70.08434,70.04386,70.08765,0.08079904390000081,0.0767685759999921,0.08370103820000452
a100,c0074,residual,2,3391488,LL128,LL128,23,23,0,108,0,20,20,100,0,True,,33.914880000000004,205466,5,70.2566385269,67.7580785751,70.2975988388,70.33774,67.82689,70.38382,0.0811014730999915,0.07543778110000687,0.086221161200001
a100,c0074,residual,2,3407872,LL128,LL128,23,21,0,108,0,20,20,100,0,False,channels_unrealized,34.07872,205466,5,69.5705604553,69.4988822937,72.6425600052,69.64679,69.58007,72.71712,0.07978848599999822,0.07622954469999854,0.08065195620000054
a100,c0074,residual,2,3424256,LL128,LL128,23,21,0,108,0,20,20,100,0,False,channels_unrealized,34.24256,205466,5,72.8678417206,72.8064012527,73.0726385117,72.94456,72.88825,73.15426,0.0781483124000033,0.07671827939999787,0.08162148829998728
a100,c0074,residual,2,3440640,LL128,LL128,23,21,0,108,0,20,20,100,0,False,channels_unrealized,34.406400000000005,205466,5,73.1852817535,73.0419206619,73.3593606949,73.26037,73.1171,73.43161,0.07517933809999988,0.07508824649998758,0.07588859130000003
a100,c0074,residual,2,3457024,LL128,LL128,23,22,0,108,0,20,20,100,0,False,channels_unrealized,34.57024,205466,5,73.0931186676,73.00096035,73.1955194473,73.17641,73.08133,73.28251,0.08036964999999441,0.0724585760000025,0.08329133240000886
a100,c0074,residual,2,3473408,LL128,LL128,23,22,0,108,0,20,20,100,0,False,channels_unrealized,34.73408,205466,5,73.3695983887,73.318400383,73.4822416306,73.44181,73.39292,73.56094,0.07451961700000709,0.07432861540000602,0.07826055270000154
a100,c0074,residual,2,3489792,LL128,LL128,23,22,0,108,0,20,20,100,0,False,channels_unrealized,34.89792,205466,5,73.3900785446,70.5433607101,73.4208011627,73.46516,70.61987,73.50674,0.07508145539999589,0.07454173429999855,0.07650928990000239
a100,c0074,residual,2,3506176,LL128,LL128,23,22,0,108,0,20,20,100,0,False,channels_unrealized,35.06176,205466,5,73.6255979538,73.5948801041,73.6972808838,73.70352,73.68068,73.76584,0.07784896030000255,0.07254988069999513,0.0779220462000012
a100,c0074,residual,2,3522560,LL128,LL128,23,22,0,108,0,20,20,100,0,False,channels_unrealized,35.2256,205466,5,73.7689590454,72.5606393814,73.8611221313,73.8453,72.63216,73.92816,0.07634095459999912,0.07152061860000458,0.07666107759999363
a100,c0074,residual,2,3538944,LL128,LL128,23,22,0,108,0,20,20,100,0,False,channels_unrealized,35.38944,205466,5,74.1171216965,73.9737606049,74.3014383316,74.20249,74.05009,74.38544,0.08400166840000622,0.0763293951000037,0.08536830349999036
a100,c0074,residual,2,3555328,LL128,LL128,23,22,0,108,0,20,20,100,0,False,channels_unrealized,35.55328,205466,5,74.3526411057,74.2399978638,74.5062398911,74.43184,74.32111,74.58402,0.07919889429999216,0.07891092159999857,0.08111213620000512
a100,c0074,residual,2,3571712,LL128,LL128,23,22,0,108,0,20,20,100,0,False,channels_unrealized,35.71712,205466,5,74.4038391113,74.3936014175,74.5369577408,74.48794,74.4723,74.61788,0.07869858250001016,0.07441147950000015,0.08092225919999407
a100,c0074,residual,2,3588096,LL128,LL128,23,22,0,108,0,20,20,100,0,False,channels_unrealized,35.88096,205466,5,74.5369577408,71.516160965,74.5574378967,74.61739,71.58974,74.63382,0.07588180909999664,0.07357903500000873,0.07638210330000561
a100,c0074,residual,2,3604480,LL128,LL128,23,22,0,108,0,20,20,100,0,False,channels_unrealized,36.044799999999995,205466,5,74.7929620743,74.7724819183,74.8339176178,74.86706,74.84994,74.91095,0.07745808170000146,0.0770323822000023,0.0825376314999886
a100,c0074,residual,2,3620864,LL128,LL128,23,23,0,108,0,20,20,100,0,True,,36.20864,205466,5,74.7622394562,74.7315216064,75.2025604248,74.83341,74.80545,75.28487,0.07392839359999925,0.07117054379999388,0.08042770389999987
a100,c0074,residual,2,3637248,LL128,LL128,23,23,0,108,0,20,20,100,0,True,,36.37248,205466,5,75.4278421402,75.2435207367,75.5814409256,75.5077,75.32094,75.65018,0.07523907439998823,0.07271839359999888,0.07741926329998705
a100,c0074,residual,2,3653632,LL128,LL128,23,23,0,108,0,20,20,100,0,True,,36.536319999999996,205466,5,75.0694417953,74.8031997681,75.141119957,75.14329,74.87609,75.21654,0.07384820469999909,0.07289023190000421,0.07542004299999405
