cell_id,measured_rank,datasheet_rank,class,verdict,arm,bytes_declared,cell_guard_findings,cell_void,compute_peak_flops_s,datasheet_binding_floor_s,datasheet_bytes_s,datasheet_class,datasheet_compute_fraction,datasheet_diagnostic_below_0.25,datasheet_diagnostic_below_0.5,datasheet_diagnostic_below_0.75,datasheet_flops_s,datasheet_fraction,datasheet_intensity_flops_byte,datasheet_memory_fraction,datasheet_ridge_class,datasheet_ridge_flops_byte,device,device_batch_mean_s,distinct_bytes,distribution_verdict,evidence_class,family,flop_accounting,flops_declared,host_issue_bound,host_loop_mean_s,host_ratio_max,launch_bound,launch_count_in_cell,launch_count_per_step,launch_scale_s,measured_binding_floor_s,measured_bytes_s,measured_class,measured_compute_fraction,measured_diagnostic_below_0.25,measured_diagnostic_below_0.5,measured_diagnostic_below_0.75,measured_flops_s,measured_fraction,measured_intensity_flops_byte,measured_memory_fraction,measured_ridge_class,measured_ridge_flops_byte,memory_mhz,nsys_time_s,physical_floor_s,record_sha256,shape,sm_mhz_high,sm_mhz_low,source_batch_cv,source_file,source_group,source_guard_reasons,source_in_scored_scope,source_state,source_void,source_void_for_scoring,time_s,verdict_void,work_missing_reason,work_state
envelope/gh200/hbm_write_16mib,205,208,HBM-bound,not-below-declared-threshold,lane-a,16777216,[],False,1070530560000000.0,4.17054855542828e-06,2399487440955.3804,HBM-bound,0.0,False,False,True,0.0,0.5964743423846223,0.0,0.5964743423846223,HBM-bound,266.11683848797253,gh200,,16777216,,retained-hardware-envelope,hbm_write,source-zero-scalar-work-uninventoried,0,False,,,False,1,,1.304124965e-06,4.4646251484375e-06,2399487440955.3804,HBM-bound,0.0,False,False,True,0.0,0.6385333521514732,0.0,0.6385333521514732,HBM-bound,284.8814523426819,2619,,0.0,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":0,""size_bytes"":16777216}",1980,1980,,examples/gh200_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,6.9919999220000005e-06,False,,declared
envelope/a100/gemm_decode_m2_n8192_k8192,206,196,HBM-bound,not-below-declared-threshold,lane-a,134283264,[],False,311869440000000.0,6.585612052730697e-05,1150315766809.4995,HBM-bound,0.007373305722495853,False,False,True,2299508726623.577,0.564145758204596,1.9990239141044412,0.564145758204596,HBM-bound,152.94915254237287,a100,,134283264,,retained-hardware-envelope,gemm,declared-contractions-only,268435456,False,,,False,1,,1.8060582199999998e-06,7.496458650027465e-05,1150315766809.4995,HBM-bound,0.007373305722495853,False,False,True,2299508726623.577,0.6421719522964566,1.9990239141044412,0.6421719522964566,HBM-bound,174.10333138515472,1593,,4.528612680477087e-05,,"{""k"":8192,""length"":0,""m"":2,""n"":8192,""rotate"":0,""size_bytes"":0}",1410,1410,,examples/a100_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,0.00011673600230000001,False,,declared
constants/boosted/gemm_G4_m135,207,197,HBM-bound,void-with-findings,boosted,138641408,[],False,311869440000000.0,6.799347143753923e-05,1151047821466.525,HBM-bound,0.48235994603598104,False,False,True,150433326248671.62,0.5645047774769132,130.6925076813992,0.5645047774769132,HBM-bound,152.94915254237287,a100,0.000240896,138641408,,retained-standalone-microbenchmark,G4:grid,declared-contractions-only,18119393280,False,7.698916666666667e-06,0.041759474734042554,False,1,,1.8060582199999998e-06,7.739755136228943e-05,1151047821466.525,HBM-bound,0.48235994603598104,False,False,True,150433326248671.62,0.6425806270115688,130.6925076813992,0.6425806270115688,HBM-bound,174.10333138515472,1593,,5.809929078014184e-05,,"{""k"":8192,""length"":0,""m"":135,""n"":8192,""rotate"":1,""size_bytes"":0}",1410,1410,0.002529730226192993,examples/a100_kernel_constants_v1/measurements/results.json,2,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.000120448,True,,declared
constants/base/attn_prefill_granite_s4096,208,200,HBM-bound,void-with-findings,base,1107296256,[],False,282009600000000.0,0.0005430478342749529,1162423004568.6643,HBM-bound,0.25580929217417403,False,False,True,72140676162321.95,0.5700834728934518,62.06060606060606,0.5700834728934518,HBM-bound,138.3050847457627,a100,0.0009525760000000001,1107296256,,retained-standalone-microbenchmark,attn_prefill_granite,declared-contractions-only,68719476736,False,1.8139166666666667e-05,0.021864908503767492,False,2,,3.6121164399999996e-06,0.000618156004640625,1162423004568.6643,HBM-bound,0.25580929217417403,False,False,True,72140676162321.95,0.6489309038235531,62.06060606060606,0.6489309038235531,HBM-bound,157.4338634865761,1593,,0.0005224778405524169,,"{""k"":64,""length"":4096,""m"":4096,""n"":16,""rotate"":1,""size_bytes"":0}",1275,1275,0.0021555512703602822,examples/a100_kernel_constants_v1/measurements/results.json,1,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.0009525760000000001,True,,declared
constants/boosted/gemm_G4_m477,209,219,compute-bound,void-with-findings,boosted,149848064,[],False,311869440000000.0,0.00020528416075650118,475631635969.6641,compute-bound,0.651590942271194,False,False,True,203211302275189.6,0.651590942271194,427.2451344850208,0.23326253333414945,compute-bound,152.94915254237287,a100,0.0003150506666666667,149848064,,retained-standalone-microbenchmark,G4:grid,declared-contractions-only,64021856256,False,5.953166666666667e-06,0.020393668831168832,False,1,,1.8060582199999998e-06,0.00020528416075650118,475631635969.6641,compute-bound,0.651590942271194,False,False,True,203211302275189.6,0.651590942271194,427.2451344850208,0.26552474116889974,compute-bound,174.10333138515472,1593,,0.00020528416075650118,,"{""k"":8192,""length"":0,""m"":477,""n"":8192,""rotate"":1,""size_bytes"":0}",1410,1410,0.001532192375268826,examples/a100_kernel_constants_v1/measurements/results.json,1,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.0003150506666666667,True,,declared
envelope/a100/hbm_copy_4mib,210,202,HBM-bound,not-below-declared-threshold,lane-a,8388608,[],False,282009600000000.0,4.113998744507219e-06,1170285698285.7146,HBM-bound,0.0,False,False,True,0.0,0.5739395491435747,0.0,0.5739395491435747,HBM-bound,138.3050847457627,a100,,8388608,,retained-hardware-envelope,hbm_copy,source-zero-scalar-work-uninventoried,0,False,,,False,1,,1.8060582199999998e-06,4.68300003515625e-06,1170285698285.7146,HBM-bound,0.0,False,False,True,0.0,0.6533203084724971,0.0,0.6533203084724971,HBM-bound,157.4338634865761,1593,,0.0,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":0,""size_bytes"":4194304}",1275,1275,,examples/a100_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,7.168000098e-06,False,,declared
constants/boosted/gemm_G4_m238,211,220,compute-bound,void-with-findings,boosted,142016512,[],False,311869440000000.0,0.00010242689781980563,922536585365.8536,compute-bound,0.6653631977970328,False,False,True,207506447893569.84,0.6653631977970328,224.9303184125519,0.4524367277571081,compute-bound,152.94915254237287,a100,0.0003078826666666667,142016512,,retained-standalone-microbenchmark,G4:grid,declared-contractions-only,31943819264,False,1.1156416666666669e-05,0.03681966145833333,False,1,,1.8060582199999998e-06,0.00010242689781980563,922536585365.8536,compute-bound,0.6653631977970328,False,False,True,207506447893569.84,0.6653631977970328,224.9303184125519,0.5150126053930782,compute-bound,174.10333138515472,1593,,0.00010242689781980563,,"{""k"":8192,""length"":0,""m"":238,""n"":8192,""rotate"":1,""size_bytes"":0}",1410,1410,0.0031357285196743118,examples/a100_kernel_constants_v1/measurements/results.json,2,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.00015394133333333334,True,,declared
envelope/a100/gemm_decode_m128_n8192_k8192,212,205,HBM-bound,not-below-declared-threshold,lane-a,138412032,[],False,311869440000000.0,6.788097928436911e-05,1206857126020.4082,HBM-bound,0.4803182041137969,False,False,True,149796569338775.53,0.5918751598891676,124.12121212121212,0.5918751598891676,HBM-bound,152.94915254237287,a100,,138412032,,retained-hardware-envelope,gemm,declared-contractions-only,17179869184,False,,,False,1,,1.8060582199999998e-06,7.726950058007813e-05,1206857126020.4082,HBM-bound,0.4803182041137969,False,False,True,149796569338775.53,0.6737365679242782,124.12121212121212,0.6737365679242782,HBM-bound,174.10333138515472,1593,,5.508673496191227e-05,,"{""k"":8192,""length"":0,""m"":128,""n"":8192,""rotate"":0,""size_bytes"":0}",1410,1410,,examples/a100_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,0.00011468800160000001,False,,declared
envelope/a100/gemm_decode_m64_n8192_k8192,213,206,HBM-bound,not-below-declared-threshold,lane-a,136314880,[],False,311869440000000.0,6.685247959824231e-05,1210181808512.3967,HBM-bound,0.2445256326427829,False,False,True,76260072117950.42,0.593505673509297,63.01538461538462,0.593505673509297,HBM-bound,152.94915254237287,a100,,136314880,,retained-hardware-envelope,gemm,declared-contractions-only,8589934592,False,,,False,1,,1.8060582199999998e-06,7.609875057128907e-05,1210181808512.3967,HBM-bound,0.2445256326427829,False,False,True,76260072117950.42,0.675592595554472,63.01538461538462,0.675592595554472,HBM-bound,174.10333138515472,1593,,4.6282485875706214e-05,,"{""k"":8192,""length"":0,""m"":64,""n"":8192,""rotate"":0,""size_bytes"":0}",1410,1410,,examples/a100_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,0.0001126400009,False,,declared
constants/boosted/gemm_G5_m661,214,225,compute-bound,void-with-findings,boosted,44384256,[],False,311869440000000.0,7.111783556606251e-05,424247960848.2871,compute-bound,0.6797815134908606,False,False,True,212003079934747.16,0.6797815134908606,499.71502399409377,0.2080625985013963,compute-bound,152.94915254237287,a100,0.00020923733333333332,44384256,,retained-standalone-microbenchmark,G5:grid,declared-contractions-only,22179479552,False,7.418416666666667e-06,0.0367886412377451,False,1,,1.8060582199999998e-06,7.111783556606251e-05,424247960848.2871,compute-bound,0.6797815134908606,False,False,True,212003079934747.16,0.6797815134908606,499.71502399409377,0.23683943934053137,compute-bound,174.10333138515472,1593,,7.111783556606251e-05,,"{""k"":4096,""length"":0,""m"":661,""n"":4096,""rotate"":1,""size_bytes"":0}",1410,1410,0.002307036806481385,examples/a100_kernel_constants_v1/measurements/results.json,2,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.00010461866666666666,True,,declared
constants/boosted/attn_prefill_granite_s4096,215,210,HBM-bound,void-with-findings,boosted,1107296256,[],False,311869440000000.0,0.0005430478342749529,1232652037617.555,HBM-bound,0.24529217263604425,False,False,True,76499132516386.44,0.6045256775823696,62.06060606060606,0.6045256775823696,HBM-bound,152.94915254237287,a100,0.0008983039999999999,1107296256,,retained-standalone-microbenchmark,attn_prefill_granite,declared-contractions-only,68719476736,False,1.4683333333333334e-05,0.01660267984839817,False,2,,3.6121164399999996e-06,0.000618156004640625,1232652037617.555,HBM-bound,0.24529217263604425,False,False,True,76499132516386.44,0.6881367606518786,62.06060606060606,0.6881367606518786,HBM-bound,174.10333138515472,1593,,0.0005224778405524169,,"{""k"":64,""length"":4096,""m"":4096,""n"":16,""rotate"":1,""size_bytes"":0}",1410,1410,0.0035479907660269957,examples/a100_kernel_constants_v1/measurements/results.json,1,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.0008983039999999999,True,,declared
envelope/a100/gemm_decode_m512_n8192_k8192,216,228,compute-bound,not-below-declared-threshold,lane-a,150994944,[],False,311869440000000.0,0.00022034693984764907,472615401035.50354,compute-bound,0.6896877112855027,False,False,True,215092520293491.38,0.6896877112855027,455.1111111111111,0.23178329068360776,compute-bound,152.94915254237287,a100,,150994944,,retained-hardware-envelope,gemm,declared-contractions-only,68719476736,False,,,False,1,,1.8060582199999998e-06,0.00022034693984764907,472615401035.50354,compute-bound,0.6896877112855027,False,False,True,215092520293491.38,0.6896877112855027,455.1111111111111,0.2638409065800486,compute-bound,174.10333138515472,1593,,0.00022034693984764907,,"{""k"":8192,""length"":0,""m"":512,""n"":8192,""rotate"":0,""size_bytes"":0}",1410,1410,,examples/a100_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,0.0003194879889,False,,declared
constants/boosted/gemm_G5_m364,217,229,compute-bound,void-with-findings,boosted,39518208,[],False,311869440000000.0,3.9163225636984504e-05,701407042786.8231,compute-bound,0.6951064754765803,False,False,True,216782467247254.8,0.6951064754765803,309.06799336650084,0.3439888588683023,compute-bound,152.94915254237287,a100,0.00022536533333333334,39518208,,retained-standalone-microbenchmark,G5:grid,declared-contractions-only,12213813248,False,1.4455499999999999e-05,0.06520330255681818,False,1,,1.8060582199999998e-06,3.9163225636984504e-05,701407042786.8231,compute-bound,0.6951064754765803,False,False,True,216782467247254.8,0.6951064754765803,309.06799336650084,0.39156546664590053,compute-bound,174.10333138515472,1593,,3.9163225636984504e-05,,"{""k"":4096,""length"":0,""m"":364,""n"":4096,""rotate"":1,""size_bytes"":0}",1410,1410,0.0022400907925405494,examples/a100_kernel_constants_v1/measurements/results.json,4,"[""G9R"",""G10"",""G11R""]",True,void,True,False,5.6341333333333336e-05,True,,declared
envelope/a100/gemm_decode_m256_n8192_k8192,218,232,compute-bound,not-below-declared-threshold,lane-a,142606336,[],False,311869440000000.0,0.00011017346992382453,910222216993.4641,compute-bound,0.7032109712707737,False,False,True,219310011812072.28,0.7032109712707737,240.94117647058823,0.4463974306504355,compute-bound,152.94915254237287,a100,,142606336,,retained-hardware-envelope,gemm,declared-contractions-only,34359738368,False,,,False,1,,1.8060582199999998e-06,0.00011017346992382453,910222216993.4641,compute-bound,0.7032109712707737,False,False,True,219310011812072.28,0.7032109712707737,240.94117647058823,0.5081380217290392,compute-bound,174.10333138515472,1593,,0.00011017346992382453,,"{""k"":8192,""length"":0,""m"":256,""n"":8192,""rotate"":0,""size_bytes"":0}",1410,1410,,examples/a100_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,0.0001566720009,False,,declared
envelope/gh200/gemm_decode_m256_n8192_k8192,219,221,HBM-bound,not-below-declared-threshold,lane-a,142606336,[],False,1070530560000000.0,3.544966272114038e-05,2682990942542.4214,HBM-bound,0.6038529102392962,False,False,True,646442994156103.5,0.6669487952975903,240.94117647058823,0.6669487952975903,HBM-bound,266.11683848797253,gh200,,142606336,,retained-hardware-envelope,gemm,declared-contractions-only,34359738368,False,,,False,1,,1.304124965e-06,3.7949313761718754e-05,2682990942542.4214,HBM-bound,0.6038529102392962,False,False,True,646442994156103.5,0.7139771482410984,240.94117647058823,0.7139771482410984,HBM-bound,284.8814523426819,2619,,3.2095990205081115e-05,,"{""k"":8192,""length"":0,""m"":256,""n"":8192,""rotate"":0,""size_bytes"":0}",1980,1980,,examples/gh200_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,5.315200053e-05,False,,declared
constants/boosted/gemm_G4_m256,220,235,compute-bound,void-with-findings,boosted,142606336,[],False,311869440000000.0,0.00011017346992382453,924574273858.921,compute-bound,0.7142989491949204,False,False,True,222768013278008.28,0.7142989491949204,240.94117647058823,0.4534360649417966,compute-bound,152.94915254237287,a100,0.00030848000000000003,142606336,,retained-standalone-microbenchmark,G4:pair,declared-contractions-only,34359738368,False,1.0980249999999999e-05,0.03845780732615894,False,1,,1.8060582199999998e-06,0.00011017346992382453,924574273858.921,compute-bound,0.7142989491949204,False,False,True,222768013278008.28,0.7142989491949204,240.94117647058823,0.5161501594765058,compute-bound,174.10333138515472,1593,,0.00011017346992382453,,"{""k"":8192,""length"":0,""m"":256,""n"":8192,""rotate"":1,""size_bytes"":0}",1410,1410,0.0019754988737325056,examples/a100_kernel_constants_v1/measurements/results.json,2,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.00015424000000000001,True,,declared
constants/base/gemm_G4_m256,221,239,compute-bound,void-with-findings,base,142606336,[],False,282009600000000.0,0.00012183889615105302,838098294884.6538,compute-bound,0.7160479259128146,False,False,True,201932389167502.47,0.7160479259128146,240.94117647058823,0.41102592145551525,compute-bound,138.3050847457627,a100,0.0003403093333333334,142606336,,retained-standalone-microbenchmark,G4:pair,declared-contractions-only,34359738368,False,1.2868250000000002e-05,0.043663780968468464,False,1,,1.8060582199999998e-06,0.00012183889615105302,838098294884.6538,compute-bound,0.7160479259128146,False,False,True,201932389167502.47,0.7160479259128146,240.94117647058823,0.4678743296157392,compute-bound,157.4338634865761,1593,,0.00012183889615105302,,"{""k"":8192,""length"":0,""m"":256,""n"":8192,""rotate"":1,""size_bytes"":0}",1275,1275,0.003326604604167897,examples/a100_kernel_constants_v1/measurements/results.json,2,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.0001701546666666667,True,,declared
constants/boosted/gemm_G5_m2048,222,241,compute-bound,void-with-findings,boosted,67108864,[],False,311869440000000.0,0.00022034693984764907,219428571428.57144,compute-bound,0.7204773162219972,False,False,True,224694857142857.16,0.7204773162219972,1024.0,0.10761366693570085,compute-bound,152.94915254237287,a100,0.00030583466666666664,67108864,,retained-standalone-microbenchmark,G5:grid,declared-contractions-only,68719476736,False,3.825666666666667e-06,0.012829222408026756,False,1,,1.8060582199999998e-06,0.00022034693984764907,219428571428.57144,compute-bound,0.7204773162219972,False,False,True,224694857142857.16,0.7204773162219972,1024.0,0.12249755951336452,compute-bound,174.10333138515472,1593,,0.00022034693984764907,,"{""k"":4096,""length"":0,""m"":2048,""n"":4096,""rotate"":1,""size_bytes"":0}",1410,1410,0.0015783633508628645,examples/a100_kernel_constants_v1/measurements/results.json,1,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.00030583466666666664,True,,declared
constants/boosted/gemm_G2_m8192,223,247,compute-bound,void-with-findings,boosted,35651584,[],False,311869440000000.0,5.508673496191227e-05,471548532731.37695,compute-bound,0.7286091143734869,False,False,True,227230916478555.28,0.7286091143734869,481.88235294117646,0.23126006980313132,compute-bound,152.94915254237287,a100,0.00030242133333333336,35651584,,retained-standalone-microbenchmark,G2:grid,declared-contractions-only,17179869184,False,1.56785e-05,0.05376390360169491,False,1,,1.8060582199999998e-06,5.508673496191227e-05,471548532731.37695,compute-bound,0.7286091143734869,False,False,True,227230916478555.28,0.7286091143734869,481.88235294117646,0.2632453197668691,compute-bound,174.10333138515472,1593,,5.508673496191227e-05,,"{""k"":1024,""length"":0,""m"":8192,""n"":1024,""rotate"":1,""size_bytes"":0}",1410,1410,0.0028775505155715364,examples/a100_kernel_constants_v1/measurements/results.json,4,"[""G9R"",""G10"",""G11R""]",True,void,True,False,7.560533333333334e-05,True,,declared
constants/boosted/gemm_G4_holdout_m99,224,213,HBM-bound,void-with-findings,boosted,137461760,[],False,311869440000000.0,6.741494036409291e-05,1309126371393.7424,HBM-bound,0.4057625194163706,False,False,True,126544929703372.61,0.6420307455438552,96.66364719904648,0.6420307455438552,HBM-bound,152.94915254237287,a100,0.00021000533333333333,137461760,,retained-standalone-microbenchmark,G4:holdout,declared-contractions-only,13287555072,False,1.0971166666666668e-05,0.053478883044554455,False,1,,1.8060582199999998e-06,7.673900448234558e-05,1309126371393.7424,HBM-bound,0.4057625194163706,False,False,True,126544929703372.61,0.7308291009975516,96.66364719904648,0.7308291009975516,HBM-bound,174.10333138515472,1593,,4.684494664155681e-05,,"{""k"":8192,""length"":0,""m"":99,""n"":8192,""rotate"":1,""size_bytes"":0}",1410,1410,0.014957466330195807,examples/a100_kernel_constants_v1/measurements/results.json,2,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.00010500266666666666,True,,declared
envelope/a100/hbm_write_16mib,225,214,HBM-bound,not-below-declared-threshold,lane-a,16777216,[],False,282009600000000.0,8.227997489014438e-06,1310719985664.0,HBM-bound,0.0,False,False,True,0.0,0.6428122967984935,0.0,0.6428122967984935,HBM-bound,138.3050847457627,a100,,16777216,,retained-hardware-envelope,hbm_write,source-zero-scalar-work-uninventoried,0,False,,,False,1,,1.8060582199999998e-06,9.3660000703125e-06,1310719985664.0,HBM-bound,0.0,False,False,True,0.0,0.7317187474899902,0.0,0.7317187474899902,HBM-bound,157.4338634865761,1593,,0.0,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":0,""size_bytes"":16777216}",1275,1275,,examples/a100_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,1.280000014e-05,False,,declared
constants/boosted/gemm_G4_m87,226,215,HBM-bound,void-with-findings,boosted,137068544,[],False,311869440000000.0,6.722209667294413e-05,1313386753883.892,HBM-bound,0.35876589172460854,False,False,True,111888117743254.3,0.644120151583045,85.19053311020798,0.644120151583045,HBM-bound,152.94915254237287,a100,0.00020872533333333334,137068544,,retained-standalone-microbenchmark,G4:grid,declared-contractions-only,11676942336,False,1.1162416666666668e-05,0.05662612159653465,False,1,,1.8060582199999998e-06,7.651948885569764e-05,1313386753883.892,HBM-bound,0.35876589172460854,False,False,True,111888117743254.3,0.7332074898018861,85.19053311020798,0.7332074898018861,HBM-bound,174.10333138515472,1593,,4.665210295040803e-05,,"{""k"":8192,""length"":0,""m"":87,""n"":8192,""rotate"":1,""size_bytes"":0}",1410,1410,0.00957048234727684,examples/a100_kernel_constants_v1/measurements/results.json,2,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.00010436266666666667,True,,declared
constants/boosted/gemm_G4_m111,227,216,HBM-bound,void-with-findings,boosted,137854976,[],False,311869440000000.0,6.760778405524168e-05,1315543973941.3682,HBM-bound,0.45587204780496077,False,False,True,142172560260586.34,0.6451781102584393,108.07130972189208,0.6451781102584393,HBM-bound,152.94915254237287,a100,0.00020957866666666665,137854976,,retained-standalone-microbenchmark,G4:grid,declared-contractions-only,14898167808,False,1.1117333333333335e-05,0.05523278870558376,False,1,,1.8060582199999998e-06,7.695852010899353e-05,1315543973941.3682,HBM-bound,0.45587204780496077,False,False,True,142172560260586.34,0.7344117732306743,108.07130972189208,0.7344117732306743,HBM-bound,174.10333138515472,1593,,4.7770527974783297e-05,,"{""k"":8192,""length"":0,""m"":111,""n"":8192,""rotate"":1,""size_bytes"":0}",1410,1410,0.01696471226058601,examples/a100_kernel_constants_v1/measurements/results.json,2,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.00010478933333333332,True,,declared
constants/boosted/elem_scale_16mib_rot,228,217,HBM-bound,void-with-findings,boosted,33554432,[],False,311869440000000.0,1.6455994978028876e-05,1316204184100.4185,HBM-bound,0.0,False,False,True,0.0,0.6455018950586641,0.0,0.6455018950586641,HBM-bound,152.94915254237287,a100,0.00020394666666666666,16777216,,retained-standalone-microbenchmark,elem_scale,source-zero-scalar-work-uninventoried,0,False,1.2426416666666665e-05,0.06687843406593406,False,1,,1.8060582199999998e-06,1.8732000140625e-05,1316204184100.4185,HBM-bound,0.0,False,False,True,0.0,0.7347803402441815,0.0,0.7347803402441815,HBM-bound,174.10333138515472,1593,,0.0,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":20,""size_bytes"":16777216}",1410,1410,0.04179914223846749,examples/a100_kernel_constants_v1/measurements/results.json,8,"[""G9R"",""G10"",""G11R""]",False,void,True,False,2.5493333333333332e-05,True,,declared
constants/boosted/gemm_G4_m32,229,218,HBM-bound,void-with-findings,boosted,135266304,[],False,311869440000000.0,6.633822975517891e-05,1319860116569.5254,HBM-bound,0.13437711809635913,False,False,True,41908116569525.39,0.6472948625674462,31.751937984496124,0.6472948625674462,HBM-bound,152.94915254237287,a100,0.00020497066666666668,135266304,,retained-standalone-microbenchmark,G4:grid,declared-contractions-only,4294967296,False,7.67725e-06,0.03878846460459184,False,1,,1.8060582199999998e-06,7.551337556689453e-05,1319860116569.5254,HBM-bound,0.13437711809635913,False,False,True,41908116569525.39,0.7368212905283473,31.751937984496124,0.7368212905283473,HBM-bound,174.10333138515472,1593,,4.576823603264281e-05,,"{""k"":8192,""length"":0,""m"":32,""n"":8192,""rotate"":1,""size_bytes"":0}",1410,1410,0.01254497849568637,examples/a100_kernel_constants_v1/measurements/results.json,2,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.00010248533333333334,True,,declared
constants/boosted/gemm_G1_m4096,230,260,compute-bound,void-with-findings,boosted,29360128,[],False,311869440000000.0,5.508673496191227e-05,394342693409.74207,compute-bound,0.7398827224468874,False,False,True,230746810315186.2,0.7398827224468874,585.1428571428571,0.19339625186839987,compute-bound,152.94915254237287,a100,0.0002978133333333334,29360128,,retained-standalone-microbenchmark,G1:grid,declared-contractions-only,17179869184,False,1.64675e-05,0.06207044673539518,False,1,,1.8060582199999998e-06,5.508673496191227e-05,394342693409.74207,compute-bound,0.7398827224468874,False,False,True,230746810315186.2,0.7398827224468874,585.1428571428571,0.22014461125152496,compute-bound,174.10333138515472,1593,,5.508673496191227e-05,,"{""k"":1024,""length"":0,""m"":4096,""n"":2048,""rotate"":1,""size_bytes"":0}",1410,1410,0.0012814143137534894,examples/a100_kernel_constants_v1/measurements/results.json,4,"[""G9R"",""G10"",""G11R""]",True,void,True,False,7.445333333333335e-05,True,,declared
envelope/gh200/gemm_decode_m512_n8192_k8192,231,261,compute-bound,not-below-declared-threshold,lane-a,150994944,[],False,1070530560000000.0,6.419198041016223e-05,1746009933208.5068,compute-bound,0.7422754196886827,False,False,True,794628520713560.5,0.7422754196886827,455.1111111111111,0.4340302470151286,compute-bound,266.11683848797253,gh200,,150994944,,retained-hardware-envelope,gemm,declared-contractions-only,68719476736,False,,,False,1,,1.304124965e-06,6.419198041016223e-05,1746009933208.5068,compute-bound,0.7422754196886827,False,False,True,794628520713560.5,0.7422754196886827,455.1111111111111,0.4646348868146169,compute-bound,284.8814523426819,2619,,6.419198041016223e-05,,"{""k"":8192,""length"":0,""m"":512,""n"":8192,""rotate"":0,""size_bytes"":0}",1980,1980,,examples/gh200_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,8.648000285e-05,False,,declared
constants/boosted/gemm_G4_m350,232,269,compute-bound,void-with-findings,boosted,145686528,[],False,311869440000000.0,0.00015062779091147885,724952866242.0382,compute-bound,0.7495411570037761,False,False,True,233758980891719.75,0.7495411570037761,322.44714349977505,0.35553636330922306,compute-bound,152.94915254237287,a100,0.00020096,145686528,,retained-standalone-microbenchmark,G4:grid,declared-contractions-only,46976204800,False,3.7755833333333336e-06,0.020611913071065992,False,1,,1.8060582199999998e-06,0.00015062779091147885,724952866242.0382,compute-bound,0.7495411570037761,False,False,True,233758980891719.75,0.7495411570037761,322.44714349977505,0.40471008993364443,compute-bound,174.10333138515472,1593,,0.00015062779091147885,,"{""k"":8192,""length"":0,""m"":350,""n"":8192,""rotate"":1,""size_bytes"":0}",1410,1410,0.003032453685156186,examples/a100_kernel_constants_v1/measurements/results.json,1,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.00020096,True,,declared
envelope/gh200/gemm_decode_m8_n8192_k8192,233,233,HBM-bound,not-below-declared-threshold,lane-a,134479872,[],False,1070530560000000.0,3.342955326460481e-05,2838565386092.639,HBM-bound,0.021171050887012956,False,False,True,22664256961862.477,0.7056221229110585,7.984405458089668,0.7056221229110585,HBM-bound,266.11683848797253,gh200,,134479872,,retained-hardware-envelope,gemm,declared-contractions-only,1073741824,False,,,False,1,,1.304124965e-06,3.578676095544434e-05,2838565386092.639,HBM-bound,0.021171050887012956,False,False,False,22664256961862.477,0.755377436174953,7.984405458089668,0.755377436174953,HBM-bound,284.8814523426819,2619,,1.778999618174876e-05,,"{""k"":8192,""length"":0,""m"":8,""n"":8192,""rotate"":0,""size_bytes"":0}",1980,1980,,examples/gh200_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,4.737599939e-05,False,,declared
