architecture,width,lane,arm,bytes,model_us,measured_us,error_pct
a100,4,legacy,auto,1556480,38.77296783400734,45.92639953,-15.575860004701436
a100,4,legacy,auto,1572864,39.018188880796664,46.89919949,-16.80414739463464
a100,4,legacy,auto,1589248,39.26316158046335,49.2031984,-20.202013573850618
a100,4,legacy,auto,1605632,39.50788874102044,47.46240005,-16.759606131589976
a100,4,legacy,auto,1622016,39.75237311041404,47.5647971,-16.424802513424275
a100,4,legacy,auto,1638400,39.996617378401915,46.89919949,-14.717910298383408
a100,4,legacy,auto,1654784,40.24062417835503,47.66719788,-15.580050919588428
a100,4,legacy,auto,1671168,40.48439608898585,48.076801,-15.792242314571126
a100,4,legacy,auto,1687552,40.72793563600735,48.58880118,-16.17834841174949
a100,4,legacy,auto,1703936,40.97124529372633,48.58880118,-15.67759586834423
a100,4,legacy,auto,1720320,41.214327486573474,47.30879888,-12.882321127799734
a100,4,legacy,auto,1736704,41.45718459057407,48.076801,-13.768837093437082
a100,4,legacy,auto,1753088,41.69981893476202,47.71839827,-12.612701920931391
a100,4,legacy,auto,1769472,41.94223280253917,49.86879975,-15.894842039908585
a100,4,legacy,auto,1785856,42.184428432983715,49.15199801,-14.17555716778538
a100,4,legacy,auto,1802240,42.426408022109364,49.40799996,-14.13048887537004
a100,4,legacy,auto,1818624,42.66817372407683,48.8447994,-12.645411081211588
a100,4,legacy,auto,1835008,42.909727652361795,48.74239862,-11.966319124157632
a100,4,legacy,auto,1851392,43.151071880879286,47.82079905,-9.76505466635592
a100,4,legacy,auto,1867776,43.39220844506776,47.76959866,-9.163548235119801
a100,4,legacy,auto,1884160,43.63313934293406,48.02560061,-9.146082945918078
a100,4,legacy,auto,1900544,43.87386653606111,49.25439879,-10.923962907108498
a100,4,legacy,auto,1916928,44.1143919505799,49.04960096,-10.061670049965887
a100,4,legacy,auto,1933312,44.35471747810816,48.38399962,-8.327716132475949
a100,4,legacy,auto,1949696,44.5948449766556,48.53760079,-8.123095804431912
a100,4,legacy,auto,1966080,44.8347762714981,48.8447994,-8.209723814531422
a100,4,legacy,auto,1982464,45.07451315602289,51.25120282,-12.051794541623428
a100,4,legacy,auto,1998848,45.314057392544015,50.1248017,-9.597532846610711
a100,4,legacy,auto,2015232,45.55341071309098,51.66079849,-11.822093261085042
a100,4,legacy,auto,2031616,45.79257482017128,50.32960325,-9.014631820744023
a100,4,legacy,auto,2048000,46.031551387507726,51.09760165,-9.914458015452233
a100,4,legacy,auto,2064384,46.27034206075063,51.55839771,-10.256439075149393
a100,4,legacy,auto,2080768,46.50894845816859,51.14880204,-9.07128495053099
a100,4,legacy,auto,2097152,46.74737217131548,51.09760165,-8.513568813820282
a100,4,legacy,auto,2113536,46.985614765676566,51.45599693,-8.687776801613378
a100,4,legacy,auto,2129920,47.22367778129475,51.25120282,-7.858401007387828
a100,4,legacy,auto,2146304,47.46156273337609,50.8415997,-6.648171942992409
a100,4,legacy,auto,2162688,47.699271112876936,51.40479654,-7.2085207539721585
a100,4,legacy,auto,2179072,47.936804387072705,51.35359615,-6.653461527693416
a100,4,legacy,auto,2195456,48.17416400010929,51.6095981,-6.6565798346930105
a100,4,legacy,auto,2211840,48.41135137353739,51.91680044,-6.752051429890871
a100,4,legacy,auto,2228224,48.64836790683081,52.01920122,-6.479978996434854
a100,4,legacy,auto,2244608,48.88521497788895,51.96800083,-5.9320847499898965
a100,4,legacy,auto,2260992,49.12189394352485,51.91680044,-5.383433633791068
a100,4,legacy,auto,2277376,49.358406139937436,52.68480256,-6.3137684084025985
a100,4,legacy,auto,2293760,49.5947528831716,52.88959667,-6.2296632878225395
a100,4,legacy,auto,2310144,49.830935469563435,53.96480113,-7.6602999990274645
a100,4,legacy,auto,2326528,50.066955176173124,52.73600295,-5.061149166647027
a100,4,legacy,auto,2342912,50.30281326120533,52.01920122,-3.2995277100386633
a100,4,legacy,auto,2359296,50.53851096441751,52.17279866,-3.132451655953561
a100,4,legacy,auto,2375680,50.77404950751642,53.60640213,-5.28360887868371
a100,4,legacy,auto,2392064,51.009430094543454,54.1184023,-5.744759773620567
a100,4,legacy,auto,2408448,51.24465391224964,54.1184023,-5.310113132719662
a100,4,legacy,auto,2424832,51.4797221304598,54.32320386,-5.234377811861634
a100,4,legacy,auto,2441216,51.714635902426075,55.09120226,-6.129048231037693
a100,4,legacy,auto,2457600,51.94939636517342,55.96160144,-7.169568010179839
a100,4,legacy,auto,2473984,52.184004639833375,54.73279953,-4.656796129658202
a100,4,legacy,auto,2490368,52.418461831970795,54.52799797,-3.8687210544385287
a100,4,legacy,auto,2506752,52.65276903190055,55.24479598,-4.691893421124826
a100,4,legacy,auto,2523136,52.886927314996456,55.44959754,-4.621620965156503
a100,4,legacy,auto,2539520,53.12093774199135,54.98880148,-3.396807509412647
a100,4,legacy,auto,2555904,53.35480135926969,55.24479598,-3.4211269807468025
a100,4,legacy,auto,2572288,53.588519199152515,55.34719676,-3.177536828962768
a100,4,legacy,auto,2588672,53.822092280174914,55.14240265,-2.3943649648445087
a100,4,legacy,auto,2605056,54.05552160735541,56.06399849,-3.582471705086898
a100,4,legacy,auto,2621440,54.288808172460115,55.04000187,-1.3648140843347756
a100,4,legacy,auto,2637824,54.52195295425875,55.80800027,-2.3044139003715047
a100,4,legacy,auto,2654208,54.75495691877483,57.2928004,-4.429602783433095
a100,4,legacy,auto,2670592,54.98782101952881,55.80800027,-1.4696445787398815
a100,4,legacy,auto,2686976,55.22054619777614,56.16639927,-1.684019421784566
a100,4,legacy,auto,2703360,55.453133382738564,55.80800027,-0.6358709961736375
a100,4,legacy,auto,2719744,55.685583491829966,55.75679988,-0.12772682134432056
a100,4,legacy,auto,2736128,55.917897430876835,56.26880005,-0.6236184507424358
a100,4,legacy,auto,2752512,56.15007609433262,56.57600239,-0.7528391503014098
a100,4,legacy,auto,2768896,56.382120365487935,59.28959697,-4.903856246456217
a100,4,legacy,auto,2785280,56.61403111667475,58.72640014,-3.5969666424120916
a100,4,legacy,auto,2801664,56.845809209465955,59.54559892,-4.533986994003092
a100,4,legacy,auto,2818048,57.07745549487045,59.44319814,-3.9798374232116185
a100,4,legacy,auto,2834432,57.30897081352308,59.28959697,-3.3405964244943243
a100,4,legacy,auto,2850816,57.540355995870485,59.69920009,-3.616202714399741
a100,4,legacy,auto,2867200,57.77161186235227,59.69920009,-3.228834263678193
a100,4,legacy,auto,2883584,58.00273922357812,60.51840261,-4.156856886381533
a100,4,legacy,auto,2899968,58.233738880500816,59.69920009,-2.4547417842951225
a100,4,legacy,auto,2916352,58.4646116245849,60.00639871,-2.5693711313459766
a100,4,legacy,auto,2932736,58.69535823797241,60.10879949,-2.3514714384917035
a100,4,legacy,auto,2949120,58.92597949364318,60.36480144,-2.3835445690763124
a100,4,legacy,auto,2965504,59.156476155573344,59.34079736,-0.3106146405624566
a100,4,legacy,auto,2981888,59.3868489788887,59.49439853,-0.18077256644096762
a100,4,legacy,auto,2998272,59.61709871001584,59.6479997,-0.05180557628013949
a100,4,legacy,auto,3014656,59.84722608682866,60.00639871,-0.26525941665086483
a100,4,legacy,auto,3031040,60.07723183879337,60.15999988,-0.1375798560035446
a100,4,legacy,auto,3047424,60.30711668710785,60.36480144,-0.09556024622973114
a100,4,legacy,auto,3063808,60.5368813448405,60.46720222,0.11523457722912855
a100,4,legacy,auto,3080192,60.766526517064094,60.67199633,0.15580530192205178
a100,4,legacy,auto,3096576,60.99605290098824,60.36480144,1.045727718686651
a100,4,legacy,auto,3112960,61.22546118608692,60.72319672,0.827137722018989
a100,4,legacy,auto,3129344,61.45475205422609,60.67199633,1.2901433471359969
a100,4,legacy,auto,3145728,61.68392617978588,61.286401,0.6486352164583487
a100,4,legacy,auto,3162112,61.91298422978194,62.36159801,-0.7193750553764255
a100,4,legacy,auto,3178496,62.14192686398323,62.25919724,-0.18835831686796478
a100,4,legacy,auto,3194880,62.37075473502813,62.66880035,-0.47558851183892026
a100,4,legacy,auto,3211264,62.59946848853702,62.87360191,-0.43600718447048825
a100,4,legacy,auto,3227648,62.828068763223804,63.43679875,-0.9595849708229465
a100,4,legacy,auto,3244032,63.05655619100405,62.25919724,1.2807086926134748
a100,4,legacy,auto,3260416,63.28493139710183,62.36159801,1.48061213401518
a100,4,legacy,auto,3276800,63.51319500015288,62.51519918,1.5964050874721636
a100,4,legacy,auto,3293184,63.74134761230754,62.82240152,1.462768168795625
a100,4,legacy,auto,3309568,63.96938983933043,60.15999988,6.33209768438987
a100,4,legacy,auto,3325952,64.19732228069806,59.34079736,8.184124812538673
a100,4,legacy,auto,3342336,64.4251455296948,58.98240209,9.227741236089093
a100,4,legacy,auto,3358720,64.65286017350728,59.95519832,7.835286989519008
a100,4,legacy,auto,3375104,64.88046679331612,59.90399793,8.30740690985483
a100,4,legacy,auto,3391488,65.10796596438638,61.18400022,6.413385411671246
a100,4,legacy,auto,3407872,65.33535825615562,59.69920009,9.440927445692381
a100,4,legacy,auto,3424256,65.56264423232155,59.28959697,10.580350656617977
a100,4,legacy,auto,3440640,65.78982445092616,62.4127984,5.410790955539269
a100,4,legacy,auto,3457024,66.01689946443972,61.23520061,7.808742041842587
a100,4,legacy,auto,3473408,66.24386981984199,60.62080339,9.275803215055323
a100,4,legacy,auto,3489792,66.47073605870327,61.95200235,7.293926809943163
a100,4,legacy,auto,3506176,66.69749871726222,59.90399793,11.340646738137018
a100,4,legacy,auto,3522560,66.92415832650323,60.569603,10.491327351944557
a100,4,legacy,auto,3538944,67.15071541223243,59.6479997,12.578319055068722
a100,4,legacy,auto,3555328,67.37717049515135,65.28000534,3.21256890870123
a100,4,legacy,auto,3571712,67.60352409093066,65.689601,2.9135861107310923
a100,4,legacy,auto,3588096,67.82977671028064,63.99999559,5.984033412775802
a100,4,legacy,auto,3604480,68.0559288590217,65.53599983,3.84510656060546
a100,4,legacy,auto,3620864,68.28198103815339,64.61440027,5.676104324775744
a100,4,legacy,auto,3637248,68.507933743922,64.87040222,5.607382410834694
a100,4,legacy,auto,3653632,68.73378746788634,65.89440256,4.308992566251657
a100,4,legacy,auto,3670016,68.9595426969833,65.07520378,5.969000005155745
a100,4,legacy,auto,3686400,69.18519991359156,64.20479715,7.757057080884433
a100,4,legacy,auto,3702784,69.41075959559484,65.79200178,5.500300519348067
a100,4,legacy,auto,3719168,69.63622221644232,65.07520378,7.008842341641808
a100,4,legacy,auto,3735552,69.86158824521004,65.22880495,7.10235807441395
a100,4,legacy,auto,3751936,70.08685814666069,66.09920412,6.03283213428909
a100,4,legacy,auto,3768320,70.31203238130026,67.32799858,4.432084517935864
a100,4,legacy,auto,3784704,70.53711140543757,65.43359905,7.799528727646199
a100,4,legacy,auto,3801088,70.76209567123874,66.20159745,6.888803891300577
a100,4,legacy,auto,3817472,70.9869856267831,65.22880495,8.827665448105225
a100,4,legacy,auto,3833856,71.2117817161178,65.58720022,8.575730443213292
a100,4,legacy,auto,3850240,71.43648437931084,67.89119542,5.222015811296843
a100,4,legacy,auto,3866624,71.66109405250384,66.96959585,7.005415133476323
a100,4,legacy,auto,3883008,71.88561116796289,65.99680334,8.922868275339258
a100,4,legacy,auto,3899392,72.11003615412973,66.15039706,9.009226488427856
a100,4,legacy,auto,3915776,72.33436943567145,66.66240096,8.508497134801441
a100,4,legacy,auto,3932160,72.55861143352918,66.81600213,8.594661638623812
a100,4,legacy,auto,3948544,72.78276256496675,66.96959585,8.680307296444202
a100,4,legacy,auto,3964928,73.00682324361699,67.17439741,8.682513068213616
a100,4,legacy,auto,3981312,73.2307938795289,68.09599698,7.540526796365166
a100,4,legacy,auto,3997696,73.45467487921323,68.30079854,7.545850779760488
a100,4,legacy,auto,4014080,73.67846664568741,67.9935962,8.36089097121091
a100,4,legacy,auto,4030464,73.90216957851884,68.19839776,8.363498272483216
a100,4,legacy,auto,4046848,74.12578407387025,68.30079854,8.528429620715006
a100,4,legacy,auto,4063232,74.34931052453983,66.86720252,11.189503557146608
a100,4,legacy,auto,4079616,74.572749320006,67.43039936,10.592181015974923
a100,4,legacy,auto,4096000,74.7961008464661,67.58400053,10.671313121312952
a100,4,legacy,auto,4112384,75.01936548687901,68.76160204,9.100665576754219
a100,4,legacy,auto,4128768,75.24254362100386,68.30079854,10.16349036818136
a100,4,legacy,auto,4145152,75.46563562544026,68.60800087,9.995386352146095
a100,4,legacy,auto,4161536,75.68864187366624,68.65920126,10.238162525437811
a100,4,legacy,auto,4177920,75.91156273607668,69.17120516,9.744455890981719
a100,4,legacy,auto,4194304,76.13439858002057,70.29759884,8.302985928872687
a100,4,timing,auto,262144,18.12480018001341,18.18878,-0.3517543231959075
a100,4,timing,auto,278528,18.415694892352,18.26172,0.8431565720643963
a100,4,timing,auto,294912,18.70492890310924,18.36291,1.8625528476109876
a100,4,timing,auto,311296,18.992603281652393,18.41,3.1646022903443427
a100,4,timing,auto,327680,19.278807953512263,18.23245,5.738987099990744
a100,4,timing,auto,344064,19.56362342500588,18.25089,7.192709095314709
a100,4,timing,auto,360448,19.84712217146471,18.15707,9.307956468002331
a100,4,timing,auto,376832,20.129369767013458,17.759,13.347428160445162
a100,4,timing,auto,393216,20.410425813174534,17.05305,19.687831872741455
a100,4,timing,auto,409600,20.690344709019065,20.15011,2.681050917434513
a100,4,timing,auto,425984,20.969176295164225,20.26714,3.4639139768325666
a100,4,timing,auto,442368,21.24696639634273,20.32265,4.548208015897193
a100,4,timing,auto,458752,21.523757281686386,20.34408,5.798626832407194
a100,4,timing,auto,475136,21.799588057697548,20.23347,7.7402346591936455
a100,4,timing,auto,491520,22.07449500573526,20.22676,9.135101250695898
a100,4,timing,auto,507904,22.348511873439264,20.74135,7.748588560721759
a100,4,timing,auto,524288,22.621670127661908,20.73254,9.111908756292797
a100,4,timing,auto,540672,22.89399917503698,20.73113,10.432953606662942
a100,4,timing,auto,557056,23.165526555181156,20.78533,11.45132915946563
a100,4,timing,auto,573440,23.436278110629054,20.83057,12.509058132490146
a100,4,timing,auto,589824,23.70627813688884,20.85872,13.651643710107031
a100,4,timing,auto,606208,23.975549515430963,21.2872,12.628948454615752
a100,4,timing,auto,622592,24.24411383196051,21.40352,13.271619957654224
a100,4,timing,auto,638976,24.511991481945767,21.45964,14.223684469757035
a100,4,timing,auto,655360,24.779201765067562,21.56413,14.909350690556789
a100,4,timing,auto,671744,25.045762970000958,21.67249,15.564768838287414
a100,4,timing,auto,688128,25.311692450729907,21.86666,15.754726376730188
a100,4,timing,auto,704512,25.57700669542216,22.22235,15.095868328156836
a100,4,timing,auto,720896,25.84172138874588,22.42715,15.225168551268808
a100,4,timing,auto,737280,26.105851468387257,22.46753,16.193686926810624
a100,4,timing,auto,753664,26.36941117642533,22.58735,16.744156248631768
a100,4,timing,auto,770048,26.632414106134327,22.7172,17.23458043303896
a100,4,timing,auto,786432,26.894873244707767,22.94243,17.22765742211163
a100,4,timing,auto,802816,27.156801012339052,25.03788,8.462861122183863
a100,4,timing,auto,819200,27.418209298035343,25.22113,8.71126431700462
a100,4,timing,auto,835584,27.679109492499226,25.32143,9.311004522648304
a100,4,timing,auto,851968,27.939512518369952,25.32755,10.312732650295642
a100,4,timing,auto,868352,28.199428858083593,25.61039,10.109330073003942
a100,4,timing,auto,884736,28.458868579580574,25.8744,9.988515983290714
a100,4,timing,auto,901120,28.717841360063815,26.28172,9.269261524983197
a100,4,timing,auto,917504,28.9763565079884,26.33789,10.01775961547564
a100,4,timing,auto,933888,29.234422983442833,26.35282,10.934704458357135
a100,4,timing,auto,950272,29.49204941706639,26.4983,11.297892382025987
a100,4,timing,auto,966656,29.749244127631002,26.66092,11.583711768502368
a100,4,timing,auto,983040,30.00601513840266,26.94306,11.368252672126555
a100,4,timing,auto,999424,30.262370192386157,27.70913,9.214436513835555
a100,4,timing,auto,1015808,30.518316766546562,27.81838,9.705585898771108
a100,4,timing,auto,1032192,30.773862085091466,27.85405,10.482540546496711
a100,4,timing,auto,1048576,31.029013131889933,27.98096,10.893311494280166
a100,4,timing,auto,1064960,31.283776662096273,28.21073,10.893183771197235
a100,4,timing,auto,1081344,31.538159213042256,28.42822,10.93961990248513
a100,4,timing,auto,1097728,31.79216711445335,28.90124,10.002778823515346
a100,4,timing,auto,1114112,32.04580649803995,28.94933,10.696193998410152
a100,4,timing,auto,1130496,32.29908330651175,28.96746,11.5012614378746
a100,4,timing,auto,1146880,32.55200330205672,29.21404,11.425887354356723
a100,4,timing,auto,1163264,32.80457207432418,29.47363,11.301431395875493
a100,4,timing,auto,1179648,33.05679504794729,29.73674,11.164825222762452
a100,4,timing,auto,1196032,33.30867748963798,31.28115,6.481627080967223
a100,4,timing,auto,1212416,33.5602245148833,31.37574,6.962336234566258
a100,4,timing,auto,1228800,33.81144109427186,31.55254,7.159173538079222
a100,4,timing,auto,1245184,34.06233205947455,31.83318,7.002605644407978
a100,4,timing,auto,1261568,34.31290210890269,32.1535,6.715916179895465
a100,4,timing,auto,1277952,34.563155813065706,32.33234,6.899642318080601
a100,4,timing,auto,1294336,34.81309761964728,32.54377,6.973155291004329
a100,4,timing,auto,1310720,35.06273185831837,32.61159,7.516167897113801
a100,4,timing,auto,1327104,35.31206274530402,32.77791,7.731282273043094
a100,4,timing,auto,1343488,35.56109438771892,33.0819,7.494111244272306
a100,4,timing,auto,1359872,35.80983078768683,33.43418,7.105455517936532
a100,4,timing,auto,1376256,36.05827584625624,33.66402,7.112210146786491
a100,4,timing,auto,1392640,36.30643336712599,33.99846,6.788464439642228
a100,4,timing,auto,1409024,36.55430706019025,34.21779,6.8283692786420325
a100,4,timing,auto,1425408,36.80190054491564,34.37609,7.0566796424946565
a100,4,timing,auto,1441792,37.04921735355894,34.5394,7.266534316053375
a100,4,timing,auto,1458176,37.296260934234915,34.87645,6.938237504777334
a100,4,timing,auto,1474560,37.543034653843534,40.35291,-6.963253322143226
a100,4,timing,auto,1490944,37.78954180086329,40.30773,-6.247407629099211
a100,4,timing,auto,1507328,38.03578558801928,40.38277,-5.811846022401934
a100,4,timing,auto,1523712,38.281769154832425,40.36975,-5.172142124158752
a100,4,timing,auto,1540096,38.52749557005616,40.45069,-4.754416871365708
a100,4,timing,auto,1556480,38.77296783400734,40.47114,-4.196007737841478
a100,4,timing,auto,1572864,39.018188880796664,40.52605,-3.720720670293143
a100,4,timing,auto,1589248,39.26316158046335,42.27503,-7.124461933052806
a100,4,timing,auto,1605632,39.50788874102044,42.29385,-6.587154536604167
a100,4,timing,auto,1622016,39.75237311041404,42.39937,-6.243009954124212
a100,4,timing,auto,1638400,39.996617378401915,42.54483,-5.989476562952733
a100,4,timing,auto,1654784,40.24062417835503,42.55697,-5.442929375951744
a100,4,timing,auto,1671168,40.48439608898585,42.6267,-5.025732489294632
a100,4,timing,auto,1687552,40.72793563600735,42.60547,-4.406791813334399
a100,4,timing,auto,1703936,40.97124529372633,42.64323,-3.9208678758003934
a100,4,timing,auto,1720320,41.214327486573474,42.66047,-3.389888844231026
a100,4,timing,auto,1736704,41.45718459057407,42.78069,-3.093698136766676
a100,4,timing,auto,1753088,41.69981893476202,42.76547,-2.491849300938298
a100,4,timing,auto,1769472,41.94223280253917,42.8318,-2.0768849253611332
a100,4,timing,auto,1785856,42.184428432983715,42.95323,-1.7898574030783765
a100,4,timing,auto,1802240,42.426408022109364,43.01686,-1.3726059454145179
a100,4,timing,auto,1818624,42.66817372407683,43.2517,-1.3491406717497156
a100,4,timing,auto,1835008,42.909727652361795,43.10722,-0.4581421572493083
a100,4,timing,auto,1851392,43.151071880879286,43.11936,0.07354441457221306
a100,4,timing,auto,1867776,43.39220844506776,43.09651,0.6861308376658659
a100,4,timing,auto,1884160,43.63313934293406,43.21924,0.9576738113258321
a100,4,timing,auto,1900544,43.87386653606111,43.27887,1.3747968374893116
a100,4,timing,auto,1916928,44.1143919505799,43.24339,2.0141851750750783
a100,4,timing,auto,1933312,44.35471747810816,43.42675,2.1368568407909017
a100,4,timing,auto,1949696,44.5948449766556,43.47293,2.580720868493569
a100,4,timing,auto,1966080,44.8347762714981,43.59677,2.839674295820771
a100,4,timing,auto,1982464,45.07451315602289,45.38642,-0.6872250421538273
a100,4,timing,auto,1998848,45.314057392544015,45.36357,-0.10914618813286925
a100,4,timing,auto,2015232,45.55341071309098,45.3762,0.3905366978525837
a100,4,timing,auto,2031616,45.79257482017128,45.41669,0.8276358760871405
a100,4,timing,auto,2048000,46.031551387507726,45.46436,1.247551681157999
a100,4,timing,auto,2064384,46.27034206075063,45.48892,1.717829442313934
a100,4,timing,auto,2080768,46.50894845816859,45.56978,2.0609457806655795
a100,4,timing,auto,2097152,46.74737217131548,45.75784,2.162541263563744
a100,4,timing,auto,2113536,46.985614765676566,45.66215,2.8983846920842993
a100,4,timing,auto,2129920,47.22367778129475,45.92124,2.8362426217034775
a100,4,timing,auto,2146304,47.46156273337609,46.03899,3.089930368533489
a100,4,timing,auto,2162688,47.699271112876936,46.2089,3.225290177599849
a100,4,timing,auto,2179072,47.936804387072705,46.23276,3.685794201065873
a100,4,timing,auto,2195456,48.17416400010929,46.22333,4.22045317831774
a100,4,timing,auto,2211840,48.41135137353739,46.25739,4.656469752265302
a100,4,timing,auto,2228224,48.64836790683081,46.35028,4.9580885095641625
a100,4,timing,auto,2244608,48.88521497788895,46.42573,5.29767647786894
a100,4,timing,auto,2260992,49.12189394352485,46.55927,5.504003700068449
a100,4,timing,auto,2277376,49.358406139937436,46.56789,5.992361131108659
a100,4,timing,auto,2293760,49.5947528831716,46.67651,6.252058868950572
a100,4,timing,auto,2310144,49.830935469563435,46.79874,6.479224589301835
a100,4,timing,auto,2326528,50.066955176173124,46.80536,6.968422369090055
a100,4,timing,auto,2342912,50.30281326120533,47.0409,6.934206746055738
a100,4,timing,auto,2359296,50.53851096441751,47.07247,7.363201812901488
a100,4,timing,auto,2375680,50.77404950751642,48.54913,4.582820552122002
a100,4,timing,auto,2392064,51.009430094543454,48.65593,4.837026225875163
a100,4,timing,auto,2408448,51.24465391224964,48.55071,5.548721969770654
a100,4,timing,auto,2424832,51.4797221304598,48.7428,5.615028538491429
a100,4,timing,auto,2441216,51.714635902426075,48.69761,6.1954291030423825
a100,4,timing,auto,2457600,51.94939636517342,48.93096,6.168765879871185
a100,4,timing,auto,2473984,52.184004639833375,48.97065,6.5617969943902565
a100,4,timing,auto,2490368,52.418461831970795,49.19536,6.5516378617227256
a100,4,timing,auto,2506752,52.65276903190055,49.3701,6.649103469307427
a100,4,timing,auto,2523136,52.886927314996456,49.43803,6.976202965604528
a100,4,timing,auto,2539520,53.12093774199135,49.57901,7.144006590674867
a100,4,timing,auto,2555904,53.35480135926969,49.54254,7.694925127516061
a100,4,timing,auto,2572288,53.588519199152515,49.64251,7.94885109385588
a100,4,timing,auto,2588672,53.822092280174914,49.58993,8.53431791530037
a100,4,timing,auto,2605056,54.05552160735541,49.72257,8.714255130729187
a100,4,timing,auto,2621440,54.288808172460115,49.74081,9.143393870063864
a100,4,timing,auto,2637824,54.52195295425875,49.88208,9.301682997699267
a100,4,timing,auto,2654208,54.75495691877483,50.04439,9.412777173974597
a100,4,timing,auto,2670592,54.98782101952881,50.00351,9.967922290912789
a100,4,timing,auto,2686976,55.22054619777614,50.22264,9.951500354772547
a100,4,timing,auto,2703360,55.453133382738564,50.16502,10.541435810727396
a100,4,timing,auto,2719744,55.685583491829966,50.40301,10.48067068183025
a100,4,timing,auto,2736128,55.917897430876835,50.37755,10.997651594563118
a100,4,timing,auto,2752512,56.15007609433262,50.6172,10.930822120410898
a100,4,timing,auto,2768896,56.382120365487935,53.24867,5.884560807787187
a100,4,timing,auto,2785280,56.61403111667475,53.53142,5.758508025146281
a100,4,timing,auto,2801664,56.845809209465955,53.471,6.311475770914998
a100,4,timing,auto,2818048,57.07745549487045,53.60345,6.480936385382741
a100,4,timing,auto,2834432,57.30897081352308,53.74483,6.631597520213717
a100,4,timing,auto,2850816,57.540355995870485,53.76546,7.02104287003309
a100,4,timing,auto,2867200,57.77161186235227,54.13469,6.718283345396969
a100,4,timing,auto,2883584,58.00273922357812,54.22146,6.973768732118457
a100,4,timing,auto,2899968,58.233738880500816,54.31922,7.206507899967662
a100,4,timing,auto,2916352,58.4646116245849,54.29188,7.6857379493672
a100,4,timing,auto,2932736,58.69535823797241,54.42606,7.844216976155183
a100,4,timing,auto,2949120,58.92597949364318,54.41103,8.297857058841164
a100,4,timing,auto,2965504,59.156476155573344,54.50661,8.530829849028109
a100,4,timing,auto,2981888,59.3868489788887,54.52514,8.916453912614797
a100,4,timing,auto,2998272,59.61709871001584,54.53908,9.310789089247272
a100,4,timing,auto,3014656,59.84722608682866,54.715,9.379925224944996
a100,4,timing,auto,3031040,60.07723183879337,54.78135,9.667308014120435
a100,4,timing,auto,3047424,60.30711668710785,54.90899,9.831043490524682
a100,4,timing,auto,3063808,60.5368813448405,54.97763,10.111842480005961
a100,4,timing,auto,3080192,60.766526517064094,55.1388,10.206472605613627
a100,4,timing,auto,3096576,60.99605290098824,55.20934,10.48140206165884
a100,4,timing,auto,3112960,61.22546118608692,55.45973,10.396248207639891
a100,4,timing,auto,3129344,61.45475205422609,55.44482,10.8394833894782
a100,4,timing,auto,3145728,61.68392617978588,55.77565,10.592931108442261
a100,4,timing,auto,3162112,61.91298422978194,56.64102,9.307678833788557
a100,4,timing,auto,3178496,62.14192686398323,56.77898,9.445303286503615
a100,4,timing,auto,3194880,62.37075473502813,56.88247,9.64846416660199
a100,4,timing,auto,3211264,62.59946848853702,57.01113,9.802188605167128
a100,4,timing,auto,3227648,62.828068763223804,57.37751,9.499468978740634
a100,4,timing,auto,3244032,63.05655619100405,57.37443,9.903586303173828
a100,4,timing,auto,3260416,63.28493139710183,57.42703,10.200599608062323
a100,4,timing,auto,3276800,63.51319500015288,57.52152,10.416405894963976
a100,4,timing,auto,3293184,63.74134761230754,57.52904,10.798559496747284
a100,4,timing,auto,3309568,63.96938983933043,57.55679,11.141343774262658
a100,4,timing,auto,3325952,64.19732228069806,57.63764,11.38090019074005
a100,4,timing,auto,3342336,64.4251455296948,57.70136,11.652733193281417
a100,4,timing,auto,3358720,64.65286017350728,57.68481,12.079523488951915
a100,4,timing,auto,3375104,64.88046679331612,57.81618,12.218529126822485
a100,4,timing,auto,3391488,65.10796596438638,57.9688,12.315531741879049
a100,4,timing,auto,3407872,65.33535825615562,58.1309,12.393508884527193
a100,4,timing,auto,3424256,65.56264423232155,58.27345,12.508602515075996
a100,4,timing,auto,3440640,65.78982445092616,58.43209,12.591941261943829
a100,4,timing,auto,3457024,66.01689946443972,58.45992,12.926770109229913
a100,4,timing,auto,3473408,66.24386981984199,58.55903,13.123236194045539
a100,4,timing,auto,3489792,66.47073605870327,58.86682,12.91715105165061
a100,4,timing,auto,3506176,66.69749871726222,59.03804,12.973768636733563
a100,4,timing,auto,3522560,66.92415832650323,59.19574,13.055700167787808
a100,4,timing,auto,3538944,67.15071541223243,59.24435,13.345349239602488
a100,4,timing,auto,3555328,67.37717049515135,63.44655,6.195168208754209
a100,4,timing,auto,3571712,67.60352409093066,63.53021,6.411617545307435
a100,4,timing,auto,3588096,67.82977671028064,63.91283,6.128576547589337
a100,4,timing,auto,3604480,68.0559288590217,64.06449,6.2303451709702085
a100,4,timing,auto,3620864,68.28198103815339,64.05,6.607308412417479
a100,4,timing,auto,3637248,68.507933743922,63.98379,7.070765492200448
a100,4,timing,auto,3653632,68.73378746788634,64.05471,7.304814068920673
a100,4,timing,auto,3670016,68.9595426969833,64.1524,7.493317002923194
a100,4,timing,auto,3686400,69.18519991359156,64.21912,7.733023924325888
a100,4,timing,auto,3702784,69.41075959559484,64.22323,8.077341478457
a100,4,timing,auto,3719168,69.63622221644232,64.37953,8.165160908199098
a100,4,timing,auto,3735552,69.86158824521004,64.30216,8.645787707924658
