architecture,lane,arm,width,bytes,median_us,min_us,max_us,q1_us,q3_us,relative_iqr,repetitions
a100,timing,auto,4,1327104,32.77791,32.66041,32.8274,32.7235,32.79935,0.0023140584619335256,5
a100,timing,auto,4,1343488,33.0819,33.01338,33.21254,33.05925,33.15974,0.0030376127126918537,5
a100,timing,auto,4,1359872,33.43418,33.38708,33.50363,33.41153,33.47014,0.0017529964844360355,5
a100,timing,auto,4,1376256,33.66402,33.51025,33.74999,33.58145,33.68385,0.003041823287890244,5
a100,timing,auto,4,1392640,33.99846,33.89649,34.11889,33.97031,34.11578,0.004278723212757375,5
a100,timing,auto,4,1409024,34.21779,34.1083,34.24213,34.11508,34.22341,0.0031658970377690158,5
a100,timing,auto,4,1425408,34.37609,34.32662,34.47488,34.34162,34.38491,0.001259305523112109,5
a100,timing,auto,4,1441792,34.5394,34.52798,34.67527,34.53101,34.66054,0.003750209905209572,5
a100,timing,auto,4,1458176,34.87645,34.78237,34.95311,34.84052,34.91553,0.002150734951521698,5
a100,timing,auto,4,1474560,40.35291,40.18399,40.36936,40.26976,40.36663,0.0024005703677876683,5
a100,timing,auto,4,1490944,40.30773,40.28379,40.56411,40.30062,40.30782,0.0001786257871628452,5
a100,timing,auto,4,1507328,40.38277,40.31434,40.43086,40.37136,40.39972,0.0007022797098861538,5
a100,timing,auto,4,1523712,40.36975,40.26425,40.42936,40.33919,40.38227,0.0010671356646993412,5
a100,timing,auto,4,1540096,40.45069,40.3451,40.49949,40.35623,40.46725,0.0027445761741024307,5
a100,timing,auto,4,1556480,40.47114,40.41203,40.51112,40.41524,40.48426,0.0017054127953895508,5
a100,timing,auto,4,1572864,40.52605,40.46674,40.58615,40.47725,40.57062,0.0023039501752576473,5
a100,timing,auto,4,1589248,42.27503,42.05019,42.35306,42.26191,42.33573,0.0017461844497803497,5
a100,timing,auto,4,1605632,42.29385,42.13054,42.41849,42.212,42.32742,0.002729001970735537,5
a100,timing,auto,4,1622016,42.39937,42.19627,42.50776,42.28855,42.50606,0.005130029054676926,5
a100,timing,auto,4,1638400,42.54483,42.35709,42.5742,42.38093,42.56808,0.004398889359764808,5
a100,timing,auto,4,1654784,42.55697,42.41048,42.59494,42.41239,42.56859,0.0036703740891327165,5
a100,timing,auto,4,1671168,42.6267,42.45878,42.70724,42.61067,42.68039,0.0016355945921219279,5
a100,timing,auto,4,1687552,42.60547,42.50387,42.70003,42.55526,42.64363,0.002074146817298453,5
a100,timing,auto,4,1703936,42.64323,42.53143,42.69562,42.57901,42.65345,0.0017456463781004095,5
a100,timing,auto,4,1720320,42.66047,42.44135,42.73991,42.54525,42.67809,0.003113889743830636,5
a100,timing,auto,4,1736704,42.78069,42.67049,42.80533,42.71237,42.79393,0.0019064676142437904,5
a100,timing,auto,4,1753088,42.76547,42.65255,42.84662,42.73721,42.79391,0.0013258360074143768,5
a100,timing,auto,4,1769472,42.8318,42.7819,42.92847,42.78572,42.87567,0.0021000751777885064,5
a100,timing,auto,4,1785856,42.95323,42.77399,43.08678,42.90123,43.01393,0.0026237840553551806,5
a100,timing,auto,4,1802240,43.01686,42.89893,43.16403,42.97398,43.13036,0.0036353188029067144,5
a100,timing,auto,4,1818624,43.2517,43.09831,43.34437,43.10302,43.32766,0.005193784290559697,5
a100,timing,auto,4,1835008,43.10722,43.01806,43.16944,43.09331,43.14189,0.001126957386720695,5
a100,timing,auto,4,1851392,43.11936,43.03289,43.21784,43.07828,43.13537,0.0013239992430314899,5
a100,timing,auto,4,1867776,43.09651,43.08198,43.27134,43.08418,43.21382,0.0030081322130259473,5
a100,timing,auto,4,1884160,43.21924,43.12397,43.26632,43.1466,43.24979,0.0023875940437637936,5
a100,timing,auto,4,1900544,43.27887,43.20662,43.40219,43.21664,43.32203,0.0024351375162983665,5
a100,timing,auto,4,1916928,43.24339,43.20271,43.45689,43.21824,43.29448,0.0017630440166693346,5
a100,timing,auto,4,1933312,43.42675,43.38145,43.49297,43.39739,43.43325,0.0008257583171662526,5
a100,timing,auto,4,1949696,43.47293,43.43015,43.57091,43.44298,43.50258,0.001370968094398128,5
a100,timing,auto,4,1966080,43.59677,43.52663,43.62263,43.57894,43.6166,0.0008638254622990502,5
a100,timing,auto,4,1982464,45.38642,45.28943,45.50855,45.33573,45.39092,0.0012160024959008264,5
a100,timing,auto,4,1998848,45.36357,45.28563,45.58199,45.29635,45.51937,0.004916279737243019,5
a100,timing,auto,4,2015232,45.3762,45.33302,45.52318,45.37128,45.41668,0.0010005245040351721,5
a100,timing,auto,4,2031616,45.41669,45.31358,45.56105,45.40205,45.5331,0.0028855031046955376,5
a100,timing,auto,4,2048000,45.46436,45.30557,45.47779,45.32801,45.46668,0.0030500814264183555,5
a100,timing,auto,4,2064384,45.48892,45.46026,45.52799,45.47088,45.51107,0.0008835118529961913,5
a100,timing,auto,4,2080768,45.56978,45.45566,45.78829,45.55604,45.64,0.0018424490967478358,5
a100,timing,auto,4,2097152,45.75784,45.65464,45.8959,45.69992,45.77296,0.001596229192636691,5
a100,timing,auto,4,2113536,45.66215,45.63991,45.7845,45.64462,45.72055,0.0016628651957912542,5
a100,timing,auto,4,2129920,45.92124,45.83439,45.97995,45.83729,45.97507,0.0030003545200434343,5
a100,timing,auto,4,2146304,46.03899,45.92666,46.28615,45.93879,46.13546,0.0042718139559535205,5
a100,timing,auto,4,2162688,46.2089,46.12664,46.26641,46.14228,46.26302,0.002612916559364059,5
a100,timing,auto,4,2179072,46.23276,46.13767,46.26471,46.1519,46.24056,0.0019176878040593813,5
a100,timing,auto,4,2195456,46.22333,46.13176,46.43584,46.16483,46.23165,0.0014455903544811654,5
a100,timing,auto,4,2211840,46.25739,46.19788,46.45327,46.20901,46.29579,0.0018760245660206384,5
a100,timing,auto,4,2228224,46.35028,46.30679,46.50257,46.33334,46.39838,0.0014032277690664073,5
a100,timing,auto,4,2244608,46.42573,46.34508,46.52582,46.39246,46.46269,0.0015127387334566895,5
a100,timing,auto,4,2260992,46.55927,46.42953,46.57181,46.5111,46.55928,0.0010348100389031467,5
a100,timing,auto,4,2277376,46.56789,46.47712,46.61919,46.50328,46.56859,0.0014024685249858595,5
a100,timing,auto,4,2293760,46.67651,46.64544,46.74805,46.64594,46.74464,0.0021145539801496254,5
a100,timing,auto,4,2310144,46.79874,46.71387,46.88542,46.74824,46.8243,0.0016252574321445029,5
a100,timing,auto,4,2326528,46.80536,46.78471,46.87679,46.80035,46.86197,0.001316515886214694,5
a100,timing,auto,4,2342912,47.0409,46.99653,47.06686,47.03338,47.04211,0.00018558318399520215,5
a100,timing,auto,4,2359296,47.07247,47.02438,47.23878,47.07037,47.09662,0.0005576507882421412,5
a100,timing,auto,4,2375680,48.54913,48.46214,48.64189,48.49894,48.62185,0.002531662256357725,5
a100,timing,auto,4,2392064,48.65593,48.53459,48.69419,48.63498,48.68658,0.0010605079380868999,5
a100,timing,auto,4,2408448,48.55071,48.41186,48.65311,48.45053,48.61895,0.0034689502995939206,5
a100,timing,auto,4,2424832,48.7428,48.69849,48.91361,48.71835,48.80761,0.0018312448197476529,5
a100,timing,auto,4,2441216,48.69761,48.66324,48.84588,48.66443,48.74209,0.0015947394543591464,5
a100,timing,auto,4,2457600,48.93096,48.86363,49.14126,48.91691,48.98546,0.0014009535067368776,5
a100,timing,auto,4,2473984,48.97065,48.9028,49.05619,48.94929,49.03105,0.0016695714678078139,5
a100,timing,auto,4,2490368,49.19536,49.13095,49.24006,49.13353,49.21199,0.0015948658572678348,5
a100,timing,auto,4,2506752,49.3701,49.1599,49.39854,49.34245,49.39595,0.0010836518459553385,5
a100,timing,auto,4,2523136,49.43803,49.33763,49.45896,49.41297,49.44906,0.0007300048161304468,5
a100,timing,auto,4,2539520,49.57901,49.41117,49.67348,49.43062,49.66517,0.004730832664871804,5
a100,timing,auto,4,2555904,49.54254,49.43714,49.65855,49.49674,49.54514,0.000976938203006969,5
a100,timing,auto,4,2572288,49.64251,49.49114,49.67328,49.63131,49.65334,0.00044377288739028066,5
a100,timing,auto,4,2588672,49.58993,49.49235,49.78109,49.57288,49.64382,0.0014305323681642669,5
a100,timing,auto,4,2605056,49.72257,49.68251,49.80053,49.70244,49.79401,0.00184161840387569,5
a100,timing,auto,4,2621440,49.74081,49.70944,49.85553,49.72338,49.77859,0.0011099537783965001,5
a100,timing,auto,4,2637824,49.88208,49.79343,49.90964,49.85794,49.90573,0.000958059487495291,5
a100,timing,auto,4,2654208,50.04439,50.01525,50.19357,50.02046,50.0968,0.0015254457092993212,5
a100,timing,auto,4,2670592,50.00351,49.95253,50.05482,49.97887,50.00764,0.0005753596097554255,5
a100,timing,auto,4,2686976,50.22264,50.17675,50.25151,50.19208,50.25051,0.0011634195255367165,5
a100,timing,auto,4,2703360,50.16502,50.1011,50.20452,50.14709,50.18147,0.0006853381101013963,5
a100,timing,auto,4,2719744,50.40301,50.30321,50.44426,50.35609,50.41682,0.0012048883588499874,5
a100,timing,auto,4,2736128,50.37755,50.3133,50.51341,50.37032,50.47883,0.0021539356320424983,5
a100,timing,auto,4,2752512,50.6172,50.54115,50.72592,50.60367,50.64777,0.000871245347431313,5
a100,timing,auto,4,2768896,53.24867,53.24698,53.33183,53.24736,53.27674,0.0005517508700216585,5
a100,timing,auto,4,2785280,53.53142,53.38515,53.57081,53.51367,53.5707,0.0010653556359985327,5
a100,timing,auto,4,2801664,53.471,53.42212,53.57128,53.45749,53.47693,0.00036356155673174267,5
a100,timing,auto,4,2818048,53.60345,53.57281,53.69445,53.58422,53.61317,0.0005400771778681167,5
a100,timing,auto,4,2834432,53.74483,53.58764,53.84592,53.66837,53.78031,0.0020828049879401804,5
a100,timing,auto,4,2850816,53.76546,53.6807,53.83741,53.76107,53.79243,0.0005832740945582256,5
a100,timing,auto,4,2867200,54.13469,54.10253,54.29649,54.11204,54.16112,0.0009066275247904156,5
a100,timing,auto,4,2883584,54.22146,54.15453,54.23237,54.16422,54.22546,0.0011294421065017055,5
a100,timing,auto,4,2899968,54.31922,54.20233,54.3502,54.28829,54.31983,0.0005806416218789533,5
a100,timing,auto,4,2916352,54.29188,54.21976,54.31034,54.27585,54.30041,0.00045236967296032163,5
a100,timing,auto,4,2932736,54.42606,54.32293,54.54177,54.35853,54.47243,0.0020927474816292233,5
a100,timing,auto,4,2949120,54.41103,54.37636,54.43004,54.4073,54.42624,0.00034809118665830483,5
a100,timing,auto,4,2965504,54.50661,54.41964,54.56861,54.48747,54.52854,0.0007534865954789285,5
a100,timing,auto,4,2981888,54.52514,54.34991,54.59838,54.49776,54.52615,0.000520677250897507,5
a100,timing,auto,4,2998272,54.53908,54.48246,54.72011,54.5065,54.55197,0.0008337141000543935,5
a100,timing,auto,4,3014656,54.715,54.59657,54.79367,54.63336,54.71861,0.0015580736543908424,5
a100,timing,auto,4,3031040,54.78135,54.69387,54.80918,54.72963,54.78954,0.0010936203653250992,5
a100,timing,auto,4,3047424,54.90899,54.8672,55.0674,54.89404,54.9355,0.0007550676127898312,5
a100,timing,auto,4,3063808,54.97763,54.90917,55.00597,54.95595,54.98852,0.0005924227726804478,5
a100,timing,auto,4,3080192,55.1388,55.07089,55.31868,55.0748,55.17068,0.0017388844153299304,5
a100,timing,auto,4,3096576,55.20934,55.06748,55.34684,55.19003,55.287,0.001756405709613607,5
a100,timing,auto,4,3112960,55.45973,55.36595,55.55203,55.39441,55.46376,0.0012504568630247572,5
a100,timing,auto,4,3129344,55.44482,55.37466,55.46717,55.39391,55.46585,0.0012975062413405796,5
a100,timing,auto,4,3145728,55.77565,55.70058,55.91343,55.74218,55.86473,0.00219719537109839,5
a100,timing,auto,4,3162112,56.64102,56.54765,56.69431,56.61318,56.65411,0.0007226211674860909,5
a100,timing,auto,4,3178496,56.77898,56.6796,56.94489,56.76425,56.7821,0.00031437690497439035,5
a100,timing,auto,4,3194880,56.88247,56.7325,56.92226,56.74773,56.88379,0.00239194957602932,5
a100,timing,auto,4,3211264,57.01113,56.94271,57.11673,57.0096,57.10011,0.0015875847400323737,5
a100,timing,auto,4,3227648,57.37751,57.25231,57.42863,57.28597,57.39306,0.0018664107243412875,5
a100,timing,auto,4,3244032,57.37443,57.23928,57.42521,57.33637,57.40599,0.0012134325343188675,5
a100,timing,auto,4,3260416,57.42703,57.34469,57.65735,57.4059,57.54195,0.002369093439099973,5
a100,timing,auto,4,3276800,57.52152,57.44909,57.58704,57.50285,57.53063,0.00048294968561331334,5
a100,timing,auto,4,3293184,57.52904,57.50259,57.6197,57.5241,57.54305,0.0003293988566470742,5
a100,timing,auto,4,3309568,57.55679,57.48433,57.61479,57.55169,57.57792,0.0004557238164254504,5
a100,timing,auto,4,3325952,57.63764,57.54106,57.70326,57.58706,57.65695,0.0012125756710372059,5
a100,timing,auto,4,3342336,57.70136,57.51828,57.80546,57.62432,57.75228,0.0022176253731281486,5
a100,timing,auto,4,3358720,57.68481,57.66621,57.7218,57.67372,57.69365,0.00034549823428377626,5
a100,timing,auto,4,3375104,57.81618,57.79843,57.82953,57.81379,57.8227,0.00015410910924935193,5
a100,timing,auto,4,3391488,57.9688,57.81798,58.03131,57.93982,58.00111,0.0010572928885883375,5
a100,timing,auto,4,3407872,58.1309,57.96895,58.16516,58.09835,58.16015,0.001063117894269624,5
a100,timing,auto,4,3424256,58.27345,58.15676,58.36666,58.1917,58.27807,0.00148215010437862,5
a100,timing,auto,4,3440640,58.43209,58.39949,58.50541,58.40112,58.45913,0.000992776400775721,5
a100,timing,auto,4,3457024,58.45992,58.41183,58.55342,58.41972,58.52176,0.0017454693745732521,5
a100,timing,auto,4,3473408,58.55903,58.44166,58.61201,58.50051,58.57124,0.001207841045181326,5
a100,timing,auto,4,3489792,58.86682,58.72142,58.89635,58.79216,58.87174,0.0013518651083921297,5
a100,timing,auto,4,3506176,59.03804,58.95399,59.13844,58.99484,59.06499,0.0011882169530017962,5
a100,timing,auto,4,3522560,59.19574,59.10555,59.35154,59.19325,59.26749,0.0012541443016001353,5
a100,timing,auto,4,3538944,59.24435,59.11966,59.34374,59.23151,59.3296,0.0016556853100759671,5
a100,timing,auto,4,3555328,63.44655,63.24016,63.52408,63.37239,63.492,0.0018852088884264697,5
a100,timing,auto,4,3571712,63.53021,63.44685,63.66867,63.49032,63.66533,0.0027547524240829732,5
a100,timing,auto,4,3588096,63.91283,63.67489,63.96014,63.79177,63.94469,0.0023926338420627237,5
a100,timing,auto,4,3604480,64.06449,63.78821,64.1456,64.06242,64.10841,0.000717870383421507,5
a100,timing,auto,4,3620864,64.05,64.00563,64.12905,64.01435,64.09205,0.0012131147540984733,5
a100,timing,auto,4,3637248,63.98379,63.97205,64.34727,63.97707,64.02472,0.0007447198735805493,5
a100,timing,auto,4,3653632,64.05471,63.94812,64.35636,64.05401,64.0955,0.0006477275441571125,5
a100,timing,auto,4,3670016,64.1524,64.12977,64.23355,64.13468,64.15516,0.00031923981020183284,5
a100,timing,auto,4,3686400,64.21912,64.13859,64.35379,64.21815,64.227,0.0001378094249813696,5
a100,timing,auto,4,3702784,64.22323,64.08609,64.37202,64.18328,64.22651,0.0006731209252478942,5
a100,timing,auto,4,3719168,64.37953,64.17225,64.49035,64.24745,64.39899,0.0023538537792990584,5
a100,timing,auto,4,3735552,64.30216,64.22986,64.40178,64.30199,64.3027,1.1041619752711107e-05,5
a100,timing,auto,4,3751936,64.45319,64.42602,64.46156,64.44688,64.45348,0.00010239989673134773,5
a100,timing,auto,4,3768320,64.60182,64.50919,64.74715,64.57283,64.62763,0.0008482733149004189,5
a100,timing,auto,4,3784704,64.71949,64.59882,64.74443,64.69086,64.72011,0.0004519504093744352,5
a100,timing,auto,4,3801088,64.74021,64.69314,64.92879,64.73885,64.83835,0.0015369119130136607,5
a100,timing,auto,4,3817472,64.92325,64.88352,65.01887,64.90187,64.94222,0.0006215030824859147,5
a100,timing,auto,4,3833856,65.03681,65.00417,65.20965,65.00942,65.13179,0.0018815498484625773,5
a100,timing,auto,4,3850240,65.05705,65.02624,65.15556,65.03201,65.15323,0.0018632876836560202,5
a100,timing,auto,4,3866624,65.32237,65.23941,65.34149,65.29903,65.32883,0.00045619900196509244,5
a100,timing,auto,4,3883008,65.47327,65.257,65.48715,65.37126,65.47826,0.0016342547118847021,5
a100,timing,auto,4,3899392,65.70351,65.57441,65.76448,65.63065,65.70991,0.0012063282463903495,5
a100,timing,auto,4,3915776,65.73246,65.67635,65.84489,65.71046,65.79404,0.0012715179075908274,5
a100,timing,auto,4,3932160,65.7612,65.6768,65.99918,65.75089,65.7758,0.0003787947908493996,5
a100,timing,auto,4,3948544,66.09726,66.0665,66.27254,66.09516,66.12457,0.0004449503655673261,5
a100,timing,auto,4,3964928,66.28217,66.22711,66.39402,66.25964,66.34694,0.0013170962869803306,5
a100,timing,auto,4,3981312,66.31308,66.05388,66.44099,66.21217,66.42835,0.003259990336747958,5
a100,timing,auto,4,3997696,66.42225,66.23203,66.49453,66.39111,66.4493,0.0008760618618007699,5
a100,timing,auto,4,4014080,66.37865,66.24304,66.42919,66.3221,66.42505,0.001550950493871038,5
a100,timing,auto,4,4030464,66.46838,66.35215,66.56575,66.43456,66.51753,0.0012482627077715584,5
a100,timing,auto,4,4046848,66.39223,66.25036,66.44893,66.3506,66.42645,0.0011424529647520898,5
a100,timing,auto,4,4063232,66.48355,66.39253,66.61315,66.41568,66.50702,0.001373873687551318,5
a100,timing,auto,4,4079616,66.52319,66.36929,66.54659,66.48406,66.5378,0.0008078385898211554,5
a100,timing,auto,4,4096000,66.60931,66.55595,66.72275,66.58305,66.65714,0.0011123069733044559,5
a100,timing,auto,4,4112384,66.77453,66.6864,66.83002,66.73129,66.80211,0.0010605840280717464,5
a100,timing,auto,4,4128768,66.95891,66.85838,67.00327,66.93909,66.97646,0.000558103469725088,5
a100,timing,auto,4,4145152,67.10775,67.02712,67.15599,67.07726,67.14529,0.0010137428240405521,5
a100,timing,auto,4,4161536,67.20791,67.15308,67.39453,67.20383,67.26762,0.0009491442301954837,5
a100,timing,auto,4,4177920,67.51298,67.32549,67.53197,67.42031,67.52823,0.00159850742775675,5
a100,timing,auto,4,4194304,67.60102,67.4907,67.63333,67.57279,67.62482,0.0007696629429556242,5
a100,timing,auto_graph,2,524288,22.43837,22.41743,22.4546,22.4279,22.446485,0.0008282687200540002,3
a100,timing,auto_graph,2,557056,25.49094,25.46371,25.52442,25.477325,25.50768,0.0011908152465150415,3
a100,timing,auto_graph,2,589824,25.78882,25.7718,25.80597,25.78031,25.797395,0.0006624963840920822,3
a100,timing,auto_graph,2,622592,41.61063,41.60373,41.68438,41.60718,41.647504999999995,0.000969103327683232,3
a100,timing,auto_graph,2,655360,41.74832,41.18923,41.81201,41.468775,41.780165,0.0074587432500276855,3
a100,timing,auto_graph,2,688128,41.91603,41.27739,41.94988,41.59671,41.932955,0.00802187134611742,3
a100,timing,auto_graph,2,720896,41.51394,39.85345,42.14748,40.683695,41.830709999999996,0.02762963476846563,3
a100,timing,auto_graph,2,753664,41.5987,38.90191,41.82305,40.250305,41.710875,0.0351109529865117,3
a100,timing,auto_graph,2,786432,39.2525,39.24807,39.30429,39.250285,39.278395,0.0007161327303994698,3
a100,timing,auto_graph,2,819200,39.55868,39.4107,39.63212,39.48469,39.5954,0.002798627254498821,3
a100,timing,auto_graph,2,851968,39.96245,39.79955,40.01124,39.881,39.986845,0.0026486113839367257,3
a100,timing,auto_graph,2,884736,40.15413,40.11777,40.17446,40.13595,40.164295,0.0007059049716679609,3
a100,timing,auto_graph,2,917504,40.19431,40.18838,40.22156,40.191345,40.207935,0.0004127449880343952,3
a100,timing,auto_graph,2,950272,40.74767,40.74748,40.75229,40.747575,40.74998,5.9021779650299e-05,3
a100,timing,auto_graph,2,983040,41.02892,41.0169,41.04735,41.022909999999996,41.038135,0.0003710797164536852,3
a100,timing,auto_graph,2,1015808,41.24945,41.2325,41.32118,41.240975000000006,41.285315,0.0010749234232211862,3
a100,timing,auto_graph,2,1048576,41.55842,41.47408,41.58839,41.51625,41.573404999999994,0.0013752929009330605,3
a100,timing,auto_graph,2,1081344,42.28084,42.27542,42.29084,42.27813,42.28584,0.000182352100857102,3
a100,timing,auto_graph,2,1114112,42.57519,42.55675,42.61429,42.56597,42.59474,0.0006757456631432888,3
a100,timing,auto_graph,2,1146880,42.79993,42.69892,42.81297,42.749425,42.80645,0.0013323619921807321,3
a100,timing,auto_graph,2,1179648,43.06434,43.01774,43.0936,43.04104,43.07897,0.0008807751378517771,3
a100,timing,auto_graph,2,1212416,43.63283,43.62503,43.67362,43.62893,43.653225,0.0005568055063126132,3
a100,timing,auto_graph,2,1245184,43.86228,43.83011,43.89184,43.846194999999994,43.87706,0.0007036797904715782,3
a100,timing,auto_graph,2,1277952,44.09633,44.01355,44.10325,44.05494,44.09979,0.0010170914450249426,3
a100,timing,auto_graph,2,1310720,44.49981,44.47547,44.51211,44.48764,44.50596,0.00041168715102385335,3
a100,timing,auto_graph,2,1343488,45.07102,45.04786,45.1209,45.059439999999995,45.09596,0.000810276758768783,3
a100,timing,auto_graph,2,1376256,45.25457,45.23651,45.26969,45.245540000000005,45.26213,0.00036659281040552736,3
a100,timing,auto_graph,2,1409024,45.5371,45.44353,45.54994,45.490315,45.54352,0.001168387973762018,3
a100,timing,auto_graph,2,1441792,45.90984,45.88298,45.91021,45.89641,45.910025000000005,0.00029655951752394444,3
a100,timing,auto_graph,2,1474560,46.16773,46.15209,46.19179,46.159909999999996,46.17976,0.0004299539960055487,3
a100,timing,auto_graph,2,1507328,46.36803,46.32443,46.39766,46.34623,46.382845,0.000789660462176304,3
a100,timing,auto_graph,2,1540096,46.69676,46.65927,46.81165,46.678015,46.754205,0.0016315907142165082,3
a100,timing,auto_graph,2,1572864,47.19259,47.14331,47.19822,47.167950000000005,47.195405,0.0005817650609978437,3
a100,timing,auto_graph,2,1605632,47.75829,47.74036,48.38398,47.749325,48.071135,0.006738306585097566,3
a100,timing,auto_graph,2,1638400,47.95847,47.95207,48.0288,47.95527,47.993635,0.0007999629679595465,3
a100,timing,auto_graph,2,1671168,48.27429,48.25974,48.31657,48.267015,48.295429999999996,0.0005886155964177913,3
a100,timing,auto_graph,2,1703936,48.87493,48.83037,48.94969,48.85265,48.91231,0.0012206667099063043,3
a100,timing,auto_graph,2,1736704,49.00019,48.94417,49.07243,48.97218,49.03631,0.0013087704353799176,3
a100,timing,auto_graph,2,1769472,49.25018,49.18032,49.26159,49.21525,49.255885,0.000825073126636324,3
a100,timing,auto_graph,2,1802240,49.50857,49.46287,49.5239,49.48572,49.516234999999995,0.0006163579356057764,3
a100,timing,auto_graph,2,1835008,50.15209,50.0892,50.16353,50.120644999999996,50.15781,0.0007410458866221062,3
a100,timing,auto_graph,2,1867776,50.48914,50.42906,50.50499,50.4591,50.497065,0.0007519438833776888,3
a100,timing,auto_graph,2,1900544,50.62663,50.54636,50.65388,50.586495,50.640254999999996,0.0010618917356339326,3
a100,timing,auto_graph,2,1933312,51.13399,51.10034,51.15143,51.117165,51.142709999999994,0.0004995698555890893,3
a100,timing,auto_graph,2,1966080,51.70731,51.63085,51.77865,51.66908,51.74298,0.0014291983087111253,3
a100,timing,auto_graph,2,1998848,51.99835,51.94207,52.01922,51.97021,52.008785,0.0007418504625627848,3
a100,timing,auto_graph,2,2031616,52.17361,52.1679,52.24492,52.170755,52.209265,0.0007381126205375145,3
a100,timing,auto_graph,2,2064384,52.6391,52.5933,52.64272,52.6162,52.64091,0.00046942291946478756,3
a100,timing,auto_graph,2,2097152,53.14268,53.06213,53.2148,53.102405000000005,53.17874,0.0014364160783760466,3
a100,timing,auto_graph,2,2129920,54.59608,54.57532,54.68775,54.5857,54.641915,0.0010296526783606914,3
a100,timing,auto_graph,2,2162688,54.94594,54.87392,55.01428,54.90993,54.980109999999996,0.0012772554259694797,3
a100,timing,auto_graph,2,2195456,55.35803,55.21618,55.43228,55.287105,55.395155,0.001951839687936976,3
a100,timing,auto_graph,2,2228224,55.90528,55.77376,56.00439,55.83952,55.954835,0.0020626853134444994,3
a100,timing,auto_graph,2,2260992,55.73749,55.68757,55.83345,55.71253,55.785470000000004,0.0013086344577052658,3
a100,timing,auto_graph,2,2293760,56.02261,55.99629,56.05058,56.00945,56.036595,0.0004845365112406814,3
a100,timing,auto_graph,2,2326528,56.48702,56.29346,56.5315,56.390240000000006,56.50926,0.0021070327307050702,3
a100,timing,auto_graph,2,2359296,56.86756,56.76855,56.88009,56.818055,56.873825,0.0009806997170266395,3
a100,timing,auto_graph,2,2392064,57.38725,57.35361,57.48094,57.37043,57.434095,0.0011093927658147114,3
a100,timing,auto_graph,2,2424832,57.6082,57.5715,57.68173,57.58985,57.644965,0.0009567214389618265,3
a100,timing,auto_graph,2,2457600,58.13941,58.05312,58.15303,58.096265,58.14622,0.0008592278456213623,3
a100,timing,auto_graph,2,2490368,58.42747,58.29179,58.4435,58.359629999999996,58.435485,0.0012982763073602918,3
a100,timing,auto_graph,2,2523136,58.68648,58.58848,58.71299,58.63748,58.699735000000004,0.0010608065094380767,3
a100,timing,auto_graph,2,2555904,58.94534,58.90058,58.97102,58.92296,58.95818,0.0005975027033518742,3
a100,timing,auto_graph,2,2588672,59.337,59.29034,59.36237,59.31367,59.349685,0.000606956873451624,3
a100,timing,auto_graph,2,2621440,59.54343,59.53158,59.58259,59.537504999999996,59.563010000000006,0.000428342807930441,3
a100,timing,auto_graph,4,524288,19.67123,19.61026,20.28993,19.640745000000003,19.98058,0.017275737206061705,3
a100,timing,auto_graph,4,557056,19.2191,19.20994,19.22648,19.21452,19.22279,0.00043030110671152944,3
a100,timing,auto_graph,4,589824,19.28379,19.26706,19.29185,19.275425,19.28782,0.0006427678376502487,3
a100,timing,auto_graph,4,622592,19.68286,19.59759,19.75564,19.640225,19.719250000000002,0.004014914499214111,3
a100,timing,auto_graph,4,655360,19.95588,19.87323,20.06324,19.914555,20.00956,0.00476075221939601,3
a100,timing,auto_graph,4,688128,20.327,19.62023,20.43816,19.973615000000002,20.38258,0.020119299453928197,3
a100,timing,auto_graph,4,720896,20.39914,18.77351,20.79325,19.586325000000002,20.596195,0.04950551836989204,3
a100,timing,auto_graph,4,753664,19.04968,19.03751,19.12027,19.043595,19.084975,0.0021722149663406525,3
a100,timing,auto_graph,4,786432,19.86401,19.81701,19.89572,19.840510000000002,19.879865000000002,0.0019812213143267886,3
a100,timing,auto_graph,4,819200,21.70836,21.62049,21.71223,21.664425,21.710295000000002,0.002113010840063494,3
a100,timing,auto_graph,4,851968,22.06641,21.93259,22.06996,21.9995,22.068185,0.003112649497584725,3
a100,timing,auto_graph,4,884736,22.6102,22.53345,22.66727,22.571824999999997,22.638734999999997,0.0029592838630352683,3
a100,timing,auto_graph,4,917504,22.82968,22.73114,22.84034,22.78041,22.83501,0.0023916235356781458,3
a100,timing,auto_graph,4,950272,23.26522,23.1293,23.28811,23.19726,23.276665,0.0034130345640402833,3
a100,timing,auto_graph,4,983040,23.6478,23.62176,23.67151,23.63478,23.659655,0.0010518948908567196,3
a100,timing,auto_graph,4,1015808,24.24686,24.20988,24.28259,24.228369999999998,24.264725,0.001499369402883522,3
a100,timing,auto_graph,4,1048576,24.73089,24.64723,24.77774,24.689059999999998,24.754315,0.0026386029778952763,3
a100,timing,auto_graph,4,1081344,25.41732,25.38826,25.45435,25.40279,25.435835,0.0013000977286354864,3
a100,timing,auto_graph,4,1114112,25.6197,25.56109,25.6396,25.590395,25.62965,0.0015322193468307866,3
a100,timing,auto_graph,4,1146880,26.15069,26.0824,26.18079,26.116545000000002,26.16574,0.00188121231217981,3
a100,timing,auto_graph,4,1179648,26.75266,26.71641,26.77283,26.734535,26.762745,0.001054474583088106,3
a100,timing,auto_graph,4,1212416,28.10871,28.08944,28.11091,28.099075,28.10981,0.0003819100912137335,3
