operation,ranks,operation_buffer_bytes,median_us,minimum_us,maximum_us,p05_us_nearest_rank,p95_us_nearest_rank,job_id,nodelist,freeze_commit,harness_commit,gpu,cuda_module,nccl_version,network_classes,gdr_states,source_sha256,binary_sha256,nccl_sha256
all_gather,8,65536,178.176001,156.672000885,224.255993962,162.816002965,215.039998293,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
all_gather,8,131072,241.664007,227.328002453,283.648014069,227.328002453,281.599998474,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
all_gather,8,196608,392.192006,355.327993631,440.319985151,356.352001429,439.296007156,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
all_gather,8,262144,503.808022,452.607989311,552.95997858,460.799992085,538.623988628,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
all_gather,8,393216,585.72799,547.839999199,631.807982922,548.864006996,609.279990196,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
all_gather,8,524288,604.160011,553.983986378,660.48002243,575.487971306,641.023993492,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
all_gather,8,655360,672.767997,615.423977375,740.351974964,639.999985695,724.991977215,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
all_gather,8,786432,699.392021,675.84002018,750.591993332,675.84002018,747.520029545,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
all_gather,8,917504,743.423998,703.487992287,794.623970985,707.584023476,786.432027817,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
all_gather,8,1048576,781.311989,697.344005108,858.111977577,741.375982761,808.960020542,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
all_gather,8,1179648,843.775988,787.455976009,915.45599699,804.863989353,910.336017609,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
all_gather,8,1310720,659.456015,590.84802866,879.61602211,591.871976852,871.424019337,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
all_gather,8,1572864,632.831991,609.279990196,705.536007881,609.279990196,676.864027977,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
all_gather,8,2097152,702.463984,655.359983444,761.856019497,659.456014633,758.783996105,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
all_gather,8,3145728,934.912026,857.088029385,1004.5440197,868.351995945,990.208029747,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
all_gather,8,4194304,1102.848053,995.328009129,1181.69605732,999.423980713,1163.26403618,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
all_gather,8,8388608,1654.783964,1435.64796448,1896.44801617,1517.56799221,1852.41603851,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
all_gather,8,16777216,3050.496101,2415.61603546,3392.51208305,2617.34390259,3336.19189262,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
all_gather,8,33554432,5967.872143,5157.88793564,6243.32809448,5236.73582077,6167.55199432,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
all_gather,8,67108864,11149.312019,9853.95240784,11629.5681,10389.5044327,11559.9355698,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
reduce_scatter,8,512,81.919998,75.7760033011,201.728001237,76.8000036478,114.688001573,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
reduce_scatter,8,2048,94.208002,83.9679986238,143.360003829,84.9919989705,129.023998976,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
reduce_scatter,8,8192,98.304003,88.0640000105,135.168001056,92.1600013971,134.143993258,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
reduce_scatter,8,32768,133.12,123.903997242,89805.8242798,124.927997589,172.031998634,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
reduce_scatter,8,65536,153.600007,143.360003829,182.272002101,144.383996725,180.224001408,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
reduce_scatter,8,131072,240.64,230.399996042,283.648014069,231.424003839,281.599998474,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
reduce_scatter,8,196608,330.751985,318.464010954,544.767975807,319.487988949,445.439994335,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
reduce_scatter,8,262144,410.623997,386.04798913,449.535995722,391.167998314,446.464002132,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
reduce_scatter,8,393216,470.016003,432.12801218,580.608010292,435.20000577,564.224004745,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
reduce_scatter,8,524288,525.312006,474.112004042,580.608010292,478.208005428,578.559994698,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
reduce_scatter,8,655360,586.751997,509.952008724,655.359983444,527.360022068,645.120024681,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
reduce_scatter,8,786432,678.911984,556.032001972,754.688024521,608.255982399,730.112016201,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
reduce_scatter,8,917504,722.944021,572.416007519,856.064021587,586.751997471,800.768017769,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
reduce_scatter,8,1048576,647.167981,593.919992447,708.607971668,598.016023636,692.224025726,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
reduce_scatter,8,1179648,690.17601,637.952029705,760.8320117,637.952029705,745.47201395,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
reduce_scatter,8,1310720,603.136003,578.559994698,757.759988308,580.608010292,681.984007359,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
reduce_scatter,8,1572864,639.999986,599.039971828,943.104028702,604.160010815,750.591993332,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
reduce_scatter,8,2097152,684.032023,652.288019657,792.576014996,655.359983444,775.168001652,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
reduce_scatter,8,3145728,933.888018,843.775987625,1106.94396496,854.016005993,1001.47199631,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
reduce_scatter,8,4194304,1056.767941,972.800016403,1165.31205177,975.87198019,1164.28804398,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
reduce_scatter,8,8388608,1642.49599,1441.79201126,1897.47202396,1442.81601906,1837.05604076,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
reduce_scatter,8,16777216,3043.328047,2646.01588249,3319.80800629,2685.95194817,3288.06400299,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
reduce_scatter,8,33554432,5958.655834,5445.6319809,6172.67179489,5450.75178146,6151.16786957,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
reduce_scatter,8,67108864,11105.279922,10502.1438599,11450.3679276,10765.3121948,11389.9517059,202443,"gpu[102,105]",3f0aa24ea16573e3fc2ca030d541009cf308d12f,dc211d81d86a422d6f79aa41cbb52c30038797e3,NVIDIA A100-SXM4-80GB,cuda/12.2.2,23102,Socket,0,84c39ea204f0739363dcefb5be4068870499c3fb33eb0838df4ee2b5258495fe,c7dcd9e17a661804a6c722239070e2b41edd9dc5355188b7b178cc050ef6a1cb,dba12e429fe11268b895d0531ba96a7f679f35227d5b1ec77c5febbcd02281bd
